,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
793,7,2013,The Incredible Burt Wonderstone,32000000,22537881,27392609,17930490,1.5603278125,Adventure
793,7,2013,The Incredible Burt Wonderstone,32000000,22537881,27392609,17930490,1.5603278125,Comedy
797,11,2013,Broken City,35000000,19701164,34480045,19181209,1.548034542857143,Crime
797,11,2013,Broken City,35000000,19701164,34480045,19181209,1.548034542857143,Drama
797,11,2013,Broken City,35000000,19701164,34480045,19181209,1.548034542857143,Thriller
801,56,2017,Father Figures,25000000,17501244,21038441,13539685,1.5415874,Adventure
801,56,2017,Father Figures,25000000,17501244,21038441,13539685,1.5415874,Comedy
801,56,2017,Father Figures,25000000,17501244,21038441,13539685,1.5415874,Drama
808,74,2011,Warrior,25000000,13657115,24215385,12872500,1.5149,Drama
809,52,2011,Shark Night 3D,25000000,18877153,18877153,12754306,1.51017224,Horror
809,52,2011,Shark Night 3D,25000000,18877153,18877153,12754306,1.51017224,Thriller
811,13,2000,Wonder Boys,35000000,19389454,33422485,17811939,1.5089125428571428,Crime
811,13,2000,Wonder Boys,35000000,19389454,33422485,17811939,1.5089125428571428,Thriller
812,64,2018,The Darkest Minds,34000000,12695691,38361428,17057119,1.5016799705882353,Action
812,64,2018,The Darkest Minds,34000000,12695691,38361428,17057119,1.5016799705882353,Adventure
812,64,2018,The Darkest Minds,34000000,12695691,38361428,17057119,1.5016799705882353,Drama
813,4,2001,Heist,35000000,23483357,28906817,17390174,1.4968621142857144,Action
813,4,2001,Heist,35000000,23483357,28906817,17390174,1.4968621142857144,Crime
813,4,2001,Heist,35000000,23483357,28906817,17390174,1.4968621142857144,Thriller
817,59,2012,One for the Money,42000000,26414527,36197221,20611748,1.4907559047619048,Action
817,59,2012,One for the Money,42000000,26414527,36197221,20611748,1.4907559047619048,Comedy
817,59,2012,One for the Money,42000000,26414527,36197221,20611748,1.4907559047619048,Crime
819,10,2012,Premium Rush,35000000,20275446,31393201,16668647,1.4762470571428572,Action
819,10,2012,Premium Rush,35000000,20275446,31393201,16668647,1.4762470571428572,Crime
819,10,2012,Premium Rush,35000000,20275446,31393201,16668647,1.4762470571428572,Thriller
820,10,2018,Bad Times at the El Royale,32000000,17839115,29204379,15043494,1.4701091875,Crime
820,10,2018,Bad Times at the El Royale,32000000,17839115,29204379,15043494,1.4701091875,Drama
820,10,2018,Bad Times at the El Royale,32000000,17839115,29204379,15043494,1.4701091875,Mystery
826,35,1980,The Island,22000000,15716828,15716828,9433656,1.4288025454545454,Drama
826,35,1980,The Island,22000000,15716828,15716828,9433656,1.4288025454545454,Romance
828,40,2017,The Snowman,35000000,6670765,43226146,14896911,1.4256260285714286,Crime
828,40,2017,The Snowman,35000000,6670765,43226146,14896911,1.4256260285714286,Drama
828,40,2017,The Snowman,35000000,6670765,43226146,14896911,1.4256260285714286,Mystery
829,58,2011,I Don't Know How She Does It,24000000,9659074,24474463,10133537,1.4222307083333334,Comedy
829,58,2011,I Don't Know How She Does It,24000000,9659074,24474463,10133537,1.4222307083333334,Romance
831,86,2017,The House,40000000,25584504,31192425,16776929,1.419423225,Drama
831,86,2017,The House,40000000,25584504,31192425,16776929,1.419423225,Mystery
831,86,2017,The House,40000000,25584504,31192425,16776929,1.419423225,Thriller
832,50,2018,Proud Mary,30000000,20868638,21709539,12578177,1.4192725666666666,Action
832,50,2018,Proud Mary,30000000,20868638,21709539,12578177,1.4192725666666666,Crime
832,50,2018,Proud Mary,30000000,20868638,21709539,12578177,1.4192725666666666,Drama
836,37,2012,Hit & Run,22000000,13749300,17216955,8966255,1.4075570454545454,Action
836,37,2012,Hit & Run,22000000,13749300,17216955,8966255,1.4075570454545454,Comedy
838,68,2005,The Cave,30000000,15007991,27147991,12155982,1.4051994,Adventure
843,6,2016,Whiskey Tango Foxtrot,35000000,23083334,25350747,13434081,1.3838308857142858,Biography
843,6,2016,Whiskey Tango Foxtrot,35000000,23083334,25350747,13434081,1.3838308857142858,Comedy
843,6,2016,Whiskey Tango Foxtrot,35000000,23083334,25350747,13434081,1.3838308857142858,Drama
851,54,2015,Viy,26000000,0,34246770,8246770,1.3171834615384614,Adventure
851,54,2015,Viy,26000000,0,34246770,8246770,1.3171834615384614,Mystery
860,44,2001,Original Sin,26000000,16521410,16521410,7042820,1.2708776923076923,Comedy
862,14,2005,Cursed,35000000,19294901,25114901,9409802,1.2688514857142856,Drama
863,68,2010,My Soul to Take,25000000,14744435,16727470,6471905,1.2588762,Horror
863,68,2010,My Soul to Take,25000000,14744435,16727470,6471905,1.2588762,Mystery
863,68,2010,My Soul to Take,25000000,14744435,16727470,6471905,1.2588762,Thriller
864,3,2015,Aloha,37000000,21052030,25387091,9439121,1.2551113783783783,Comedy
864,3,2015,Aloha,37000000,21052030,25387091,9439121,1.2551113783783783,Drama
864,3,2015,Aloha,37000000,21052030,25387091,9439121,1.2551113783783783,Romance
866,76,2017,Battle of the Sexes,25000000,12638526,18445379,6083905,1.2433562,Biography
866,76,2017,Battle of the Sexes,25000000,12638526,18445379,6083905,1.2433562,Comedy
866,76,2017,Battle of the Sexes,25000000,12638526,18445379,6083905,1.2433562,Drama
872,41,2013,Out of the Furnace,22000000,11330849,15434375,4765224,1.216601090909091,Crime
872,41,2013,Out of the Furnace,22000000,11330849,15434375,4765224,1.216601090909091,Drama
872,41,2013,Out of the Furnace,22000000,11330849,15434375,4765224,1.216601090909091,Thriller
875,77,2011,The Thing,38000000,16999934,27573078,6573012,1.172974,Horror
875,77,2011,The Thing,38000000,16999934,27573078,6573012,1.172974,Mystery
876,41,2017,A Monster Calls,43000000,3740823,46414530,7155353,1.166403558139535,Drama
878,40,2018,The Girl in the Spider's Web,43000000,14828555,34983342,6811897,1.1584162093023256,Action
878,40,2018,The Girl in the Spider's Web,43000000,14828555,34983342,6811897,1.1584162093023256,Crime
878,40,2018,The Girl in the Spider's Web,43000000,14828555,34983342,6811897,1.1584162093023256,Drama
880,99,2012,Big Miracle,40000000,20157300,25268680,5425980,1.1356495,Biography
880,99,2012,Big Miracle,40000000,20157300,25268680,5425980,1.1356495,Drama
881,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,2929724,1.1331692727272726,Crime
881,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,2929724,1.1331692727272726,Drama
881,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,2929724,1.1331692727272726,Thriller
882,88,2000,The Crew,23000000,13019253,13019253,3038506,1.132108956521739,Comedy
884,75,2017,Only the Brave,38000000,18340051,24555177,4895228,1.1288217894736843,Action
884,75,2017,Only the Brave,38000000,18340051,24555177,4895228,1.1288217894736843,Biography
884,75,2017,Only the Brave,38000000,18340051,24555177,4895228,1.1288217894736843,Drama
896,80,2011,The Conspirator,25000000,11538204,15907411,2445615,1.0978246,Crime
896,80,2011,The Conspirator,25000000,11538204,15907411,2445615,1.0978246,Drama
898,35,2013,Mandela: Long Walk to Freedom,35000000,8323085,29890402,3213487,1.0918139142857144,Biography
898,35,2013,Mandela: Long Walk to Freedom,35000000,8323085,29890402,3213487,1.0918139142857144,Drama
904,69,2004,Godsend,30000000,14334645,16910708,1245353,1.0415117666666667,Drama
906,49,2014,Before I Go to Sleep,22000000,3242457,19563579,806036,1.036638,Drama
906,49,2014,Before I Go to Sleep,22000000,3242457,19563579,806036,1.036638,Horror
906,49,2014,Before I Go to Sleep,22000000,3242457,19563579,806036,1.036638,Mystery
907,32,1996,The Juror,44000000,22730924,22730924,1461848,1.033223818181818,Drama
910,39,2016,The Brothers Grimsby,35000000,6864016,28720470,584486,1.0166996,Action
910,39,2016,The Brothers Grimsby,35000000,6864016,28720470,584486,1.0166996,Adventure
910,39,2016,The Brothers Grimsby,35000000,6864016,28720470,584486,1.0166996,Comedy
911,78,2013,Dead Man Down,30000000,10895295,19599974,495269,1.0165089666666667,Action
911,78,2013,Dead Man Down,30000000,10895295,19599974,495269,1.0165089666666667,Crime
911,78,2013,Dead Man Down,30000000,10895295,19599974,495269,1.0165089666666667,Drama
915,13,2010,Repo Men,32000000,13942007,18195238,137245,1.00428890625,Action
915,13,2010,Repo Men,32000000,13942007,18195238,137245,1.00428890625,Crime
917,90,2002,Possession,25000000,10103647,14805812,-90541,0.99637836,Drama
917,90,2002,Possession,25000000,10103647,14805812,-90541,0.99637836,Mystery
919,79,2008,Doomsday,33000000,11008770,21621188,-370042,0.9887866060606061,Action
922,74,2016,Pride and Prejudice and Zombies,28000000,10907291,16638300,-454409,0.9837711071428571,Action
922,74,2016,Pride and Prejudice and Zombies,28000000,10907291,16638300,-454409,0.9837711071428571,Comedy
922,74,2016,Pride and Prejudice and Zombies,28000000,10907291,16638300,-454409,0.9837711071428571,Horror
923,1,2012,A Thousand Words,40000000,18450127,20790486,-759387,0.981015325,Comedy
923,1,2012,A Thousand Words,40000000,18450127,20790486,-759387,0.981015325,Drama
929,78,2001,Rock Star,38000000,16991902,19317765,-1690333,0.9555175526315789,Action
929,78,2001,Rock Star,38000000,16991902,19317765,-1690333,0.9555175526315789,Drama
929,78,2001,Rock Star,38000000,16991902,19317765,-1690333,0.9555175526315789,Romance
932,22,2018,The Hurricane Heist,40000000,6115824,30963684,-2920492,0.9269877,Action
932,22,2018,The Hurricane Heist,40000000,6115824,30963684,-2920492,0.9269877,Adventure
932,22,2018,The Hurricane Heist,40000000,6115824,30963684,-2920492,0.9269877,Crime
934,5,2008,Blindness,25000000,3073392,20052958,-1873650,0.925054,Drama
935,24,2015,Victor Frankenstein,40000000,5775076,31124367,-3100557,0.922486075,Drama
935,24,2015,Victor Frankenstein,40000000,5775076,31124367,-3100557,0.922486075,Horror
938,33,2010,Extraordinary Measures,31000000,12482741,15826984,-2690275,0.913216935483871,Drama
940,28,2007,Sunshine,40000000,3688560,32030610,-4280830,0.89297925,Drama
945,20,2000,Bait,35000000,15325127,15471969,-4202904,0.8799170285714286,Action
945,20,2000,Bait,35000000,15325127,15471969,-4202904,0.8799170285714286,Adventure
945,20,2000,Bait,35000000,15325127,15471969,-4202904,0.8799170285714286,Drama
946,88,2011,Straw Dogs,25000000,10324441,11253821,-3421738,0.86313048,Action
946,88,2011,Straw Dogs,25000000,10324441,11253821,-3421738,0.86313048,Drama
946,88,2011,Straw Dogs,25000000,10324441,11253821,-3421738,0.86313048,Thriller
949,82,2017,The Lost City of Z,30000000,8574339,17121823,-4303838,0.8565387333333333,Adventure
949,82,2017,The Lost City of Z,30000000,8574339,17121823,-4303838,0.8565387333333333,Biography
949,82,2017,The Lost City of Z,30000000,8574339,17121823,-4303838,0.8565387333333333,Drama
950,44,2011,Biutiful,35000000,5101237,24687524,-5211239,0.8511074571428572,Drama
950,44,2011,Biutiful,35000000,5101237,24687524,-5211239,0.8511074571428572,Romance
954,8,2015,Grace of Monaco,30000000,0,25199891,-4800109,0.8399963666666667,Biography
954,8,2015,Grace of Monaco,30000000,0,25199891,-4800109,0.8399963666666667,Drama
954,8,2015,Grace of Monaco,30000000,0,25199891,-4800109,0.8399963666666667,Romance
955,21,2015,Baahubali: The Beginning,40000000,6738000,26736665,-6525335,0.836866625,Action
955,21,2015,Baahubali: The Beginning,40000000,6738000,26736665,-6525335,0.836866625,Drama
957,95,2018,Beautiful Boy,25000000,7634767,13031424,-4333809,0.82664764,Biography
957,95,2018,Beautiful Boy,25000000,7634767,13031424,-4333809,0.82664764,Drama
958,29,2014,Sabotage,35000000,10508518,18376443,-6115039,0.8252846,Action
958,29,2014,Sabotage,35000000,10508518,18376443,-6115039,0.8252846,Crime
958,29,2014,Sabotage,35000000,10508518,18376443,-6115039,0.8252846,Drama
959,60,2013,Dhoom 3,24000000,8031955,11723620,-4244425,0.8231489583333333,Action
959,60,2013,Dhoom 3,24000000,8031955,11723620,-4244425,0.8231489583333333,Thriller
961,84,2017,The Space Between Us,30000000,7885294,16481405,-5633301,0.8122233,Adventure
961,84,2017,The Space Between Us,30000000,7885294,16481405,-5633301,0.8122233,Drama
961,84,2017,The Space Between Us,30000000,7885294,16481405,-5633301,0.8122233,Romance
964,30,2016,Billy Lynn's Long Halftime Walk,40000000,1738477,30230402,-8031121,0.799221975,Action
964,30,2016,Billy Lynn's Long Halftime Walk,40000000,1738477,30230402,-8031121,0.799221975,Drama
964,30,2016,Billy Lynn's Long Halftime Walk,40000000,1738477,30230402,-8031121,0.799221975,Thriller
966,93,2019,Serenity,25000000,8547045,11367029,-5085926,0.79656296,Biography
966,93,2019,Serenity,25000000,8547045,11367029,-5085926,0.79656296,Drama
973,93,2004,The Merchant of Venice,30000000,3765585,18765585,-7468830,0.751039,Drama
974,4,1995,Kiss of Death,40000000,14942422,14942422,-10115156,0.7471211,Comedy
974,4,1995,Kiss of Death,40000000,14942422,14942422,-10115156,0.7471211,Drama
976,90,2011,Anonymous,27500000,4463292,15815509,-7221199,0.7374109454545454,Drama
976,90,2011,Anonymous,27500000,4463292,15815509,-7221199,0.7374109454545454,Thriller
978,15,2015,The Gunman,40000000,10664749,18594227,-10741024,0.7314744,Action
978,15,2015,The Gunman,40000000,10664749,18594227,-10741024,0.7314744,Crime
978,15,2015,The Gunman,40000000,10664749,18594227,-10741024,0.7314744,Drama
984,26,2006,Zoom,35000000,11989328,12506188,-10504484,0.6998718857142857,Comedy
984,26,2006,Zoom,35000000,11989328,12506188,-10504484,0.6998718857142857,Drama
992,32,2015,Unfinished Business,35000000,10219501,13214051,-11566448,0.6695300571428572,Drama
1010,97,2019,Captive State,25000000,5958315,8993300,-10048385,0.5980646,Thriller
1011,19,2013,Paranoia,40000000,7388654,16340767,-16270579,0.593235525,Drama
1011,19,2013,Paranoia,40000000,7388654,16340767,-16270579,0.593235525,Thriller
1012,97,2013,Redemption,23000000,36686,13593473,-9369841,0.5926156086956522,Adventure
1012,97,2013,Redemption,23000000,36686,13593473,-9369841,0.5926156086956522,Drama
1012,97,2013,Redemption,23000000,36686,13593473,-9369841,0.5926156086956522,Romance
1015,44,2017,Just Getting Started,22000000,6069605,6756412,-9173983,0.5830007727272727,Action
1015,44,2017,Just Getting Started,22000000,6069605,6756412,-9173983,0.5830007727272727,Comedy
1016,96,2007,The Hoax,25000000,7164995,7164995,-10670010,0.5731996,Crime
1016,96,2007,The Hoax,25000000,7164995,7164995,-10670010,0.5731996,Drama
1022,86,2011,Barney's Version,30000000,7502560,8845575,-13651865,0.5449378333333333,Comedy
1022,86,2011,Barney's Version,30000000,7502560,8845575,-13651865,0.5449378333333333,Drama
1027,88,2018,Kin,30000000,5718096,10096821,-14185083,0.5271639,Drama
1029,88,2008,The Express,37500000,9793406,9813309,-17893285,0.5228457333333333,Horror
1029,88,2008,The Express,37500000,9793406,9813309,-17893285,0.5228457333333333,Thriller
1030,53,2012,Stolen,35000000,289773,17967746,-16742481,0.5216434,Action
1030,53,2012,Stolen,35000000,289773,17967746,-16742481,0.5216434,Crime
1030,53,2012,Stolen,35000000,289773,17967746,-16742481,0.5216434,Thriller
1035,87,2002,Trapped,30000000,6916869,6916869,-16166262,0.4611246,Drama
1036,47,2016,A Hologram for the King,35000000,4212494,11846010,-18941496,0.4588144,Comedy
1036,47,2016,A Hologram for the King,35000000,4212494,11846010,-18941496,0.4588144,Drama
1036,47,2016,A Hologram for the King,35000000,4212494,11846010,-18941496,0.4588144,Romance
1037,34,2017,Birth of the Dragon,31000000,6901965,7220490,-16877545,0.45556306451612905,Action
1037,34,2017,Birth of the Dragon,31000000,6901965,7220490,-16877545,0.45556306451612905,Biography
1037,34,2017,Birth of the Dragon,31000000,6901965,7220490,-16877545,0.45556306451612905,Drama
1043,90,2017,Stronger,30000000,4211129,8786752,-17002119,0.4332627,Biography
1043,90,2017,Stronger,30000000,4211129,8786752,-17002119,0.4332627,Drama
1044,31,2012,Dangerous Liaisons,24200000,17000,10447579,-13735421,0.43242061983471075,Drama
1044,31,2012,Dangerous Liaisons,24200000,17000,10447579,-13735421,0.43242061983471075,Mystery
1044,31,2012,Dangerous Liaisons,24200000,17000,10447579,-13735421,0.43242061983471075,Romance
1045,82,2018,The Sisters Brothers,38000000,3143056,13143056,-21713888,0.4285818947368421,Adventure
1045,82,2018,The Sisters Brothers,38000000,3143056,13143056,-21713888,0.4285818947368421,Comedy
1045,82,2018,The Sisters Brothers,38000000,3143056,13143056,-21713888,0.4285818947368421,Crime
1049,17,2013,On the Road,25000000,720828,9313302,-14965870,0.4013652,Adventure
1049,17,2013,On the Road,25000000,720828,9313302,-14965870,0.4013652,Drama
1049,17,2013,On the Road,25000000,720828,9313302,-14965870,0.4013652,Romance
1053,8,2017,Tulip Fever,25000000,2455635,6792768,-15751597,0.36993612,Drama
1053,8,2017,Tulip Fever,25000000,2455635,6792768,-15751597,0.36993612,Romance
1057,74,2011,The Big Year,41000000,7204138,7684524,-26111338,0.3631380975609756,Comedy
1059,50,2013,The Fifth Estate,26000000,3254172,6154172,-16591656,0.36185938461538464,Biography
1059,50,2013,The Fifth Estate,26000000,3254172,6154172,-16591656,0.36185938461538464,Drama
1059,50,2013,The Fifth Estate,26000000,3254172,6154172,-16591656,0.36185938461538464,Thriller
1063,65,2010,The Warrior's Way,42000000,5666340,8514325,-27819335,0.337634880952381,Action
1065,14,1999,Flawless,27000000,4485485,4485485,-18029030,0.33225814814814814,Drama
1072,91,1999,Gloria,30000000,4167493,4967493,-20865014,0.30449953333333335,Comedy
1072,91,1999,Gloria,30000000,4167493,4967493,-20865014,0.30449953333333335,Drama
1072,91,1999,Gloria,30000000,4167493,4967493,-20865014,0.30449953333333335,Romance
1074,79,2011,The Beaver,21000000,970816,5046038,-14983146,0.28651685714285713,Drama
1075,19,2016,Rules Don't Apply,26700000,3652206,3871448,-19176346,0.2817847940074906,Comedy
1075,19,2016,Rules Don't Apply,26700000,3652206,3871448,-19176346,0.2817847940074906,Drama
1075,19,2016,Rules Don't Apply,26700000,3652206,3871448,-19176346,0.2817847940074906,Romance
1079,6,2018,Sgt. Stubby: An American Hero,25000000,3054285,3645957,-18299758,0.26800968,Adventure
1080,50,2010,Stone,22000000,1810078,4065020,-16124902,0.2670499090909091,Drama
1080,50,2010,Stone,22000000,1810078,4065020,-16124902,0.2670499090909091,Thriller
1082,13,2017,Collide,29200000,2280004,5466698,-21453298,0.26529801369863015,Action
1089,25,2011,Ironclad,25000000,0,5297411,-19702589,0.21189644,Action
1089,25,2011,Ironclad,25000000,0,5297411,-19702589,0.21189644,Adventure
1089,25,2011,Ironclad,25000000,0,5297411,-19702589,0.21189644,Drama
1091,12,2016,Jane Got a Gun,25000000,1513793,3771345,-19714862,0.21140552,Action
1091,12,2016,Jane Got a Gun,25000000,1513793,3771345,-19714862,0.21140552,Drama
1093,26,2019,The Professor and the Madman,25000000,0,5227233,-19772767,0.20908932,Biography
1093,26,2019,The Professor and the Madman,25000000,0,5227233,-19772767,0.20908932,Drama
1093,26,2019,The Professor and the Madman,25000000,0,5227233,-19772767,0.20908932,Mystery
1094,98,2008,Rogue,23000000,10452,4673377,-18316171,0.2036447391304348,Action
1094,98,2008,Rogue,23000000,10452,4673377,-18316171,0.2036447391304348,Romance
1094,98,2008,Rogue,23000000,10452,4673377,-18316171,0.2036447391304348,Thriller
1095,31,1986,Pirates,40000000,1641825,6341825,-32016350,0.19959125,Action
1095,31,1986,Pirates,40000000,1641825,6341825,-32016350,0.19959125,Adventure
1095,31,1986,Pirates,40000000,1641825,6341825,-32016350,0.19959125,Comedy
1103,5,2015,Wild Card,30000000,3200,4315789,-25681011,0.1439663,Action
1103,5,2015,Wild Card,30000000,3200,4315789,-25681011,0.1439663,Crime
1103,5,2015,Wild Card,30000000,3200,4315789,-25681011,0.1439663,Drama
1104,99,2011,Machine Gun Preacher,30000000,538690,3721988,-25739322,0.1420226,Action
1104,99,2011,Machine Gun Preacher,30000000,538690,3721988,-25739322,0.1420226,Biography
1104,99,2011,Machine Gun Preacher,30000000,538690,3721988,-25739322,0.1420226,Crime
1105,21,2011,There Be Dragons,36000000,1069334,4020990,-30909676,0.14139788888888888,Biography
1105,21,2011,There Be Dragons,36000000,1069334,4020990,-30909676,0.14139788888888888,Drama
1106,16,2008,What Just Happened,27000000,1090947,2412123,-23496930,0.12974333333333332,Comedy
1108,49,1986,Playing for Keeps,35000000,2000000,2000000,-31000000,0.11428571428571428,Comedy
1108,49,1986,Playing for Keeps,35000000,2000000,2000000,-31000000,0.11428571428571428,Romance
1109,52,2014,Blood Ties,26000000,42472,2923959,-23033569,0.1140935,Drama
1110,39,2019,Kursk,40000000,0,4212799,-35787201,0.105319975,Drama
1112,15,2005,Where the Truth Lies,25000000,872142,1415656,-22712202,0.09151192,Drama
1119,14,2005,Venom,25000000,881745,881745,-23236510,0.0705396,Action
1119,14,2005,Venom,25000000,881745,881745,-23236510,0.0705396,Thriller
1123,80,2017,Bitter Harvest,21000000,557241,606162,-19836597,0.055400142857142856,Drama
1123,80,2017,Bitter Harvest,21000000,557241,606162,-19836597,0.055400142857142856,Romance
1125,22,2017,Queen of the Desert,36000000,0,1578543,-34421457,0.04384841666666667,Adventure
1125,22,2017,Queen of the Desert,36000000,0,1578543,-34421457,0.04384841666666667,Biography
1125,22,2017,Queen of the Desert,36000000,0,1578543,-34421457,0.04384841666666667,Drama
1126,40,2016,USS Indianapolis: Men of Courage,40000000,0,1663785,-38336215,0.041594625,Action
1126,40,2016,USS Indianapolis: Men of Courage,40000000,0,1663785,-38336215,0.041594625,Drama
1127,98,2019,Shaft,30000000,600000,600000,-28800000,0.04,Action
1127,98,2019,Shaft,30000000,600000,600000,-28800000,0.04,Comedy
1127,98,2019,Shaft,30000000,600000,600000,-28800000,0.04,Crime
1128,100,2018,Bilal: A New Breed of Hero,30000000,490973,648599,-28860428,0.037985733333333334,Action
1128,100,2018,Bilal: A New Breed of Hero,30000000,490973,648599,-28860428,0.037985733333333334,Adventure
1131,36,2004,The Last Shot,40000000,463730,463730,-39072540,0.0231865,Action
1132,54,2011,Trespass,35000000,16816,786532,-34196652,0.0229528,Crime
1132,54,2011,Trespass,35000000,16816,786532,-34196652,0.0229528,Drama
1132,54,2011,Trespass,35000000,16816,786532,-34196652,0.0229528,Thriller
1134,82,2015,The Young and Prodigious T.S. Spivet,33000000,176847,357687,-32465466,0.016198,Action
1134,82,2015,The Young and Prodigious T.S. Spivet,33000000,176847,357687,-32465466,0.016198,Adventure
1134,82,2015,The Young and Prodigious T.S. Spivet,33000000,176847,357687,-32465466,0.016198,Comedy
1135,19,2010,Love Ranch,25000000,137885,146149,-24715966,0.01136136,Biography
1135,19,2010,Love Ranch,25000000,137885,146149,-24715966,0.01136136,Comedy
1135,19,2010,Love Ranch,25000000,137885,146149,-24715966,0.01136136,Drama
1138,6,2015,United Passions,30000000,918,168832,-29830250,0.005658333333333333,Drama
1139,55,2015,Accidental Love,26000000,0,135436,-25864564,0.005209076923076923,Comedy
1139,55,2015,Accidental Love,26000000,0,135436,-25864564,0.005209076923076923,Romance
1140,83,2015,Freaks of Nature,33000000,70958,70958,-32858084,0.004300484848484849,Comedy
1140,83,2015,Freaks of Nature,33000000,70958,70958,-32858084,0.004300484848484849,Horror
1141,37,2007,Nomad,40000000,79123,79123,-39841754,0.00395615,Drama
1142,27,2015,Red Sky,25000000,0,91116,-24908884,0.00364464,Drama
1142,27,2015,Red Sky,25000000,0,91116,-24908884,0.00364464,Romance
1143,81,1999,Molly,21000000,17396,17396,-20965208,0.0016567619047619048,Action
1144,56,2015,The Lovers,35000000,0,53899,-34946101,0.0015399714285714286,Action
1144,56,2015,The Lovers,35000000,0,53899,-34946101,0.0015399714285714286,Adventure
1144,56,2015,The Lovers,35000000,0,53899,-34946101,0.0015399714285714286,Romance
1146,56,2015,The Face of an Angel,26000000,0,0,-26000000,0.0,Crime
1146,56,2015,The Face of an Angel,26000000,0,0,-26000000,0.0,Drama
1148,82,2019,Velvet Buzzsaw,21000000,0,0,-21000000,0.0,Horror
1148,82,2019,Velvet Buzzsaw,21000000,0,0,-21000000,0.0,Mystery
1148,82,2019,Velvet Buzzsaw,21000000,0,0,-21000000,0.0,Thriller
1152,30,2019,Reagan,25000000,0,0,-25000000,0.0,Biography
1154,29,2014,The Adventurer: The Curse of the Midas Box,25000000,0,0,-25000000,0.0,Adventure
1157,30,2019,Unhinged,29000000,0,0,-29000000,0.0,Thriller
1158,43,2019,The Goldfinch,40000000,0,0,-40000000,0.0,Drama
