,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
430,39,2016,Incarnate,5000000,4799774,9371036,9170810,2.834162,Horror
430,39,2016,Incarnate,5000000,4799774,9371036,9170810,2.834162,Thriller
431,26,1998,Happiness,3000000,2746453,5746453,5492906,2.8309686666666667,Documentary
431,26,1998,Happiness,3000000,2746453,5746453,5492906,2.8309686666666667,Drama
433,81,2016,I'm Not Ashamed,1500000,2082980,2082980,2665960,2.7773066666666666,Drama
435,13,1997,Kama Sutra,3000000,4109095,4109095,5218190,2.7393966666666665,Romance
441,28,2001,The Forsaken,5000000,6755271,6755271,8510542,2.7021084,Drama
441,28,2001,The Forsaken,5000000,6755271,6755271,8510542,2.7021084,Horror
441,28,2001,The Forsaken,5000000,6755271,6755271,8510542,2.7021084,Thriller
442,23,2015,Captive,2000000,2583301,2791973,3375274,2.687637,Drama
442,23,2015,Captive,2000000,2583301,2791973,3375274,2.687637,Thriller
443,9,2011,Submarine,1900000,467602,4581937,3149539,2.657652105263158,Comedy
443,9,2011,Submarine,1900000,467602,4581937,3149539,2.657652105263158,Drama
443,9,2011,Submarine,1900000,467602,4581937,3149539,2.657652105263158,Romance
444,93,2018,Indivisible,2700000,3511417,3588305,4399722,2.6295266666666666,Documentary
447,29,2018,Fahrenheit 11/9,5000000,6352306,6653715,8006021,2.6012042,Documentary
448,54,2016,Paterson,5000000,2141423,10727536,7868959,2.5737918,Comedy
448,54,2016,Paterson,5000000,2141423,10727536,7868959,2.5737918,Drama
448,54,2016,Paterson,5000000,2141423,10727536,7868959,2.5737918,Romance
449,29,2011,Le Havre,5500000,611709,13480196,8591905,2.5621645454545456,Comedy
449,29,2011,Le Havre,5500000,611709,13480196,8591905,2.5621645454545456,Drama
458,25,2018,Hearts Beat Loud,2000000,2386254,2420962,2807216,2.403608,Comedy
458,25,2018,Hearts Beat Loud,2000000,2386254,2420962,2807216,2.403608,Drama
459,33,1996,Bound,4500000,3802260,7011317,6313577,2.403017111111111,Action
459,33,1996,Bound,4500000,3802260,7011317,6313577,2.403017111111111,Drama
461,23,2012,Middle of Nowhere,200000,236806,236806,273612,2.36806,Drama
463,46,2011,Dum Maaro Dum,5200000,564489,11633427,6997916,2.345753076923077,Action
463,46,2011,Dum Maaro Dum,5200000,564489,11633427,6997916,2.345753076923077,Crime
463,46,2011,Dum Maaro Dum,5200000,564489,11633427,6997916,2.345753076923077,Drama
466,32,2005,Oldboy,3000000,707391,6239723,3947114,2.3157046666666665,Action
466,32,2005,Oldboy,3000000,707391,6239723,3947114,2.3157046666666665,Drama
466,32,2005,Oldboy,3000000,707391,6239723,3947114,2.3157046666666665,Mystery
469,26,2017,The Resurrection of Gavin Stone,2000000,2303792,2303792,2607584,2.303792,Comedy
469,26,2017,The Resurrection of Gavin Stone,2000000,2303792,2303792,2607584,2.303792,Drama
470,56,2017,Patti Cake$,1000000,800148,1471090,1271238,2.271238,Drama
474,57,2000,Panic,1000000,779137,1425707,1204844,2.204844,Drama
474,57,2000,Panic,1000000,779137,1425707,1204844,2.204844,Mystery
474,57,2000,Panic,1000000,779137,1425707,1204844,2.204844,Thriller
477,71,2010,Animal Kingdom,4200000,1044039,8078683,4922722,2.172076666666667,Crime
477,71,2010,Animal Kingdom,4200000,1044039,8078683,4922722,2.172076666666667,Drama
478,14,2010,I Want Your Money,400000,433588,433588,467176,2.16794,Documentary
479,18,2012,Samsara,4000000,2672413,5966671,4639084,2.159771,Documentary
487,29,2017,The Wall,3000000,1803064,4495262,3298326,2.099442,Documentary
489,53,1998,Slam,1000000,1009819,1087521,1097340,2.09734,Comedy
489,53,1998,Slam,1000000,1009819,1087521,1097340,2.09734,Drama
489,53,1998,Slam,1000000,1009819,1087521,1097340,2.09734,Romance
490,11,2018,First Reformed,3500000,3448256,3874772,3823028,2.0922937142857143,Drama
490,11,2018,First Reformed,3500000,3448256,3874772,3823028,2.0922937142857143,Mystery
490,11,2018,First Reformed,3500000,3448256,3874772,3823028,2.0922937142857143,Thriller
492,38,2008,Choke,3400000,2926565,4124277,3650842,2.0737770588235294,Action
492,38,2008,Choke,3400000,2926565,4124277,3650842,2.0737770588235294,Drama
492,38,2008,Choke,3400000,2926565,4124277,3650842,2.0737770588235294,Romance
494,23,2001,Iris,5500000,5580479,5580479,5660958,2.029265090909091,Drama
495,25,2010,Letters to God,3000000,2848587,3237452,3086039,2.0286796666666667,Drama
497,30,1993,Nemesis,2000000,2001124,2001124,2002248,2.001124,Drama
499,34,2000,Hamlet,2000000,1577287,2419669,1996956,1.998478,Drama
504,51,2016,The Fits,170000,166425,169242,165667,1.9745117647058823,Drama
508,38,2015,90 Minutes in Heaven,5000000,4816142,4816142,4632284,1.9264568,Drama
509,58,2014,Palo Alto,1000000,767732,1156309,924041,1.924041,Drama
510,96,1997,Sunday,450000,410919,450349,411268,1.9139288888888888,Drama
513,35,2015,The Diary of a Teenage Girl,2000000,1477002,2279959,1756961,1.8784805,Comedy
513,35,2015,The Diary of a Teenage Girl,2000000,1477002,2279959,1756961,1.8784805,Drama
513,35,2015,The Diary of a Teenage Girl,2000000,1477002,2279959,1756961,1.8784805,Romance
515,51,2014,Kill the Messenger,5000000,2450846,6656705,4107551,1.8215102,Crime
515,51,2014,Kill the Messenger,5000000,2450846,6656705,4107551,1.8215102,Drama
517,62,2011,The Future,1000000,568662,1239174,807836,1.807836,Drama
517,62,2011,The Future,1000000,568662,1239174,807836,1.807836,Romance
518,84,2013,The Lords of Salem,1500000,1165881,1541131,1207012,1.8046746666666666,Horror
518,84,2013,The Lords of Salem,1500000,1165881,1541131,1207012,1.8046746666666666,Thriller
520,53,2013,The Sweeney,4500000,26345,8000366,3526711,1.7837135555555557,Action
520,53,2013,The Sweeney,4500000,26345,8000366,3526711,1.7837135555555557,Crime
520,53,2013,The Sweeney,4500000,26345,8000366,3526711,1.7837135555555557,Drama
525,37,2014,Locke,2000000,1370646,2088390,1459036,1.729518,Drama
527,66,2013,The Act of Killing,1000000,486919,1227316,714235,1.714235,Crime
527,66,2013,The Act of Killing,1000000,486919,1227316,714235,1.714235,Documentary
531,52,2010,Rabbit Hole,5000000,2229058,6205034,3434092,1.6868184,Drama
535,7,2014,Blue Ruin,420000,258384,437002,275386,1.6556809523809524,Crime
535,7,2014,Blue Ruin,420000,258384,437002,275386,1.6556809523809524,Drama
535,7,2014,Blue Ruin,420000,258384,437002,275386,1.6556809523809524,Thriller
536,39,2007,In the Shadow of the Moon,2000000,1134358,2175587,1309945,1.6549725,Thriller
537,35,2003,Irreversible,5400000,792200,8133256,3525456,1.6528622222222222,Drama
538,45,2017,Table 19,5000000,3614896,4620399,3235295,1.647059,Comedy
538,45,2017,Table 19,5000000,3614896,4620399,3235295,1.647059,Drama
538,45,2017,Table 19,5000000,3614896,4620399,3235295,1.647059,Romance
539,26,2002,Hybrid,200000,162605,162605,125210,1.62605,Documentary
542,59,2009,Adam,3200000,2283291,2834485,1917776,1.599305,Drama
547,23,2014,La chambre bleue,1400000,260441,1945420,805861,1.575615,Documentary
549,41,2011,Circumstance,900000,454121,958978,513099,1.57011,Drama
550,55,2011,Rubber,500000,100370,680914,281284,1.562568,Comedy
550,55,2011,Rubber,500000,100370,680914,281284,1.562568,Horror
552,56,2017,Demonic,3000000,0,4668109,1668109,1.5560363333333334,Horror
552,56,2017,Demonic,3000000,0,4668109,1668109,1.5560363333333334,Thriller
553,81,2005,November,250000,191862,191862,133724,1.534896,Documentary
558,45,2013,Drinking Buddies,500000,343706,407100,250806,1.501612,Comedy
558,45,2013,Drinking Buddies,500000,343706,407100,250806,1.501612,Drama
558,45,2013,Drinking Buddies,500000,343706,407100,250806,1.501612,Romance
562,78,2012,The Innkeepers,750000,78396,1011535,339931,1.4532413333333334,Drama
562,78,2012,The Innkeepers,750000,78396,1011535,339931,1.4532413333333334,Horror
562,78,2012,The Innkeepers,750000,78396,1011535,339931,1.4532413333333334,Mystery
564,4,2012,The Awakening,4900000,95933,6924321,2120254,1.4327048979591837,Horror
564,4,2012,The Awakening,4900000,95933,6924321,2120254,1.4327048979591837,Thriller
565,82,1999,Sugar Town,250000,178095,178095,106190,1.42476,Drama
565,82,1999,Sugar Town,250000,178095,178095,106190,1.42476,Horror
565,82,1999,Sugar Town,250000,178095,178095,106190,1.42476,Sci-Fi
566,40,2011,Meek's Cutoff,2000000,977772,1869928,847700,1.42385,Drama
567,9,2011,Take Shelter,4750000,1728953,4972016,1950969,1.4107303157894737,Drama
567,9,2011,Take Shelter,4750000,1728953,4972016,1950969,1.4107303157894737,Horror
567,9,2011,Take Shelter,4750000,1728953,4972016,1950969,1.4107303157894737,Thriller
568,46,2016,Green Room,5000000,3220371,3807503,2027874,1.4055748,Horror
568,46,2016,Green Room,5000000,3220371,3807503,2027874,1.4055748,Thriller
572,48,2008,Teeth,2000000,347578,2350641,698219,1.3491095,Documentary
573,43,2006,Simon,1300000,4055,1738663,442718,1.3405523076923076,Thriller
581,47,2018,Thoroughbreds,5000000,3072605,3187302,1259907,1.2519814,Comedy
581,47,2018,Thoroughbreds,5000000,3072605,3187302,1259907,1.2519814,Crime
581,47,2018,Thoroughbreds,5000000,3072605,3187302,1259907,1.2519814,Drama
582,28,2014,Tusk,3000000,1821983,1887554,709537,1.2365123333333334,Comedy
582,28,2014,Tusk,3000000,1821983,1887554,709537,1.2365123333333334,Drama
582,28,2014,Tusk,3000000,1821983,1887554,709537,1.2365123333333334,Horror
583,47,2002,Never Again,500000,307631,308793,116424,1.232848,Drama
585,25,2012,Holy Motors,4000000,641054,4230426,871480,1.21787,Drama
588,70,2014,I Origins,1000000,336472,852399,188871,1.188871,Drama
588,70,2014,I Origins,1000000,336472,852399,188871,1.188871,Romance
588,70,2014,I Origins,1000000,336472,852399,188871,1.188871,Sci-Fi
589,89,2014,Cheap Thrills,100000,59424,59424,18848,1.18848,Comedy
589,89,2014,Cheap Thrills,100000,59424,59424,18848,1.18848,Crime
589,89,2014,Cheap Thrills,100000,59424,59424,18848,1.18848,Drama
594,38,1999,Get Real,2000000,1152411,1152411,304822,1.152411,Drama
597,85,2016,31,1500000,779820,922727,202547,1.1350313333333333,Horror
597,85,2016,31,1500000,779820,922727,202547,1.1350313333333333,Thriller
602,50,2011,Everything Must Go,5000000,2712131,2821010,533141,1.1066282,Comedy
602,50,2011,Everything Must Go,5000000,2712131,2821010,533141,1.1066282,Drama
603,64,2014,23 Blast,1000000,549185,549185,98370,1.09837,Drama
604,8,2013,Only God Forgives,4800000,775849,4494560,470409,1.098001875,Crime
604,8,2013,Only God Forgives,4800000,775849,4494560,470409,1.098001875,Drama
606,79,2001,Bully,2100000,881824,1381824,163648,1.077927619047619,Documentary
607,76,2011,Grave Encounters,2000000,0,2151887,151887,1.0759435,Horror
610,50,2008,The Hammer,850000,442638,442638,35276,1.0415011764705882,Drama
611,60,2015,Lost River,2000000,45431,2009644,55075,1.0275375,Drama
611,60,2015,Lost River,2000000,45431,2009644,55075,1.0275375,Mystery
612,73,2012,Newlyweds,9000,4584,4584,168,1.0186666666666666,Comedy
612,73,2012,Newlyweds,9000,4584,4584,168,1.0186666666666666,Drama
616,72,2012,Blue Like Jazz,1200000,595018,595018,-9964,0.9916966666666667,Comedy
616,72,2012,Blue Like Jazz,1200000,595018,595018,-9964,0.9916966666666667,Drama
623,15,2016,American Honey,3500000,663247,2611750,-225003,0.9357134285714286,Drama
623,15,2016,American Honey,3500000,663247,2611750,-225003,0.9357134285714286,Romance
624,25,2011,Higher Ground,1800000,841056,842693,-116251,0.9354161111111111,Drama
627,84,2006,Unknown,3700000,26403,3355048,-318549,0.9139056756756757,Action
627,84,2006,Unknown,3700000,26403,3355048,-318549,0.9139056756756757,Mystery
627,84,2006,Unknown,3700000,26403,3355048,-318549,0.9139056756756757,Thriller
629,53,2015,Jem and the Holograms,5000000,2184640,2368937,-446423,0.9107154,Drama
631,53,2012,The Other Dream Team,500000,134109,314444,-51447,0.897106,Documentary
637,20,2011,The Art of Getting By,4000000,1430241,1989035,-580724,0.854819,Drama
637,20,2011,The Art of Getting By,4000000,1430241,1989035,-580724,0.854819,Romance
638,42,2006,The Quiet,900000,381420,381420,-137160,0.8476,Drama
641,26,2014,The Signal,4000000,600896,2665322,-733782,0.8165545,Drama
641,26,2014,The Signal,4000000,600896,2665322,-733782,0.8165545,Mystery
641,26,2014,The Signal,4000000,600896,2665322,-733782,0.8165545,Sci-Fi
644,37,2010,I Spit on Your Grave,1750000,93051,1278471,-378478,0.7837268571428572,Horror
644,37,2010,I Spit on Your Grave,1750000,93051,1278471,-378478,0.7837268571428572,Thriller
645,31,2012,Damsels in Distress,3000000,1007535,1324299,-668166,0.777278,Comedy
645,31,2012,Damsels in Distress,3000000,1007535,1324299,-668166,0.777278,Drama
645,31,2012,Damsels in Distress,3000000,1007535,1324299,-668166,0.777278,Romance
646,22,2011,Red State,4000000,1065429,1983596,-950975,0.76225625,Action
646,22,2011,Red State,4000000,1065429,1983596,-950975,0.76225625,Crime
646,22,2011,Red State,4000000,1065429,1983596,-950975,0.76225625,Horror
648,79,2010,Four Lions,3750000,310007,2436111,-1003882,0.7322981333333334,Comedy
648,79,2010,Four Lions,3750000,310007,2436111,-1003882,0.7322981333333334,Crime
648,79,2010,Four Lions,3750000,310007,2436111,-1003882,0.7322981333333334,Drama
651,87,2016,Unsullied,1500000,510957,510957,-478086,0.681276,Action
651,87,2016,Unsullied,1500000,510957,510957,-478086,0.681276,Horror
651,87,2016,Unsullied,1500000,510957,510957,-478086,0.681276,Thriller
654,44,2010,The Virginity Hit,2000000,636706,636706,-726588,0.636706,Comedy
655,47,2005,Yes,1700000,396035,661221,-642744,0.621915294117647,Documentary
656,70,2012,Kill List,800000,29063,462206,-308731,0.61408625,Crime
656,70,2012,Kill List,800000,29063,462206,-308731,0.61408625,Drama
656,70,2012,Kill List,800000,29063,462206,-308731,0.61408625,Horror
658,52,2013,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,152449,152449,-195102,0.609796,Documentary
660,10,2010,The Square,1900000,406216,740932,-752852,0.6037621052631579,Documentary
660,10,2010,The Square,1900000,406216,740932,-752852,0.6037621052631579,Drama
661,74,2016,The Invitation,1000000,231738,354836,-413426,0.586574,Drama
661,74,2016,The Invitation,1000000,231738,354836,-413426,0.586574,Horror
661,74,2016,The Invitation,1000000,231738,354836,-413426,0.586574,Mystery
663,54,2016,Bodom,1250000,0,726460,-523540,0.581168,Horror
663,54,2016,Bodom,1250000,0,726460,-523540,0.581168,Mystery
663,54,2016,Bodom,1250000,0,726460,-523540,0.581168,Thriller
666,71,2014,Antarctica: A Year on Ice,1000000,288757,288757,-422486,0.577514,Documentary
668,41,2013,Underdogs,2500000,35017,1392649,-1072334,0.5710664,Documentary
671,100,2013,Heli,1000000,0,552614,-447386,0.552614,Crime
671,100,2013,Heli,1000000,0,552614,-447386,0.552614,Drama
671,100,2013,Heli,1000000,0,552614,-447386,0.552614,Romance
672,60,2014,Two Night Stand,1600000,15600,868081,-716319,0.552300625,Comedy
672,60,2014,Two Night Stand,1600000,15600,868081,-716319,0.552300625,Romance
674,83,2008,Happy Valley,250000,67665,67665,-114670,0.54132,Documentary
674,83,2008,Happy Valley,250000,67665,67665,-114670,0.54132,Drama
677,100,2013,Escape from Tomorrow,650000,171962,171962,-306076,0.5291138461538462,Drama
677,100,2013,Escape from Tomorrow,650000,171962,171962,-306076,0.5291138461538462,Horror
678,33,2011,Hobo with a Shotgun,3000000,703372,834953,-1461675,0.512775,Action
678,33,2011,Hobo with a Shotgun,3000000,703372,834953,-1461675,0.512775,Comedy
678,33,2011,Hobo with a Shotgun,3000000,703372,834953,-1461675,0.512775,Horror
679,13,2016,Believe,3500000,890303,890303,-1719394,0.5087445714285714,Documentary
681,8,2015,Brotherly Love,1900000,478595,478595,-942810,0.5037842105263158,Drama
685,84,2013,The Canyons,250000,59671,62375,-127954,0.488184,Drama
685,84,2013,The Canyons,250000,59671,62375,-127954,0.488184,Thriller
687,34,2015,The D Train,3000000,669688,772366,-1557946,0.48068466666666665,Comedy
687,34,2015,The D Train,3000000,669688,772366,-1557946,0.48068466666666665,Drama
691,44,2013,The Brass Teapot,900000,6997,413733,-479270,0.46747777777777777,Comedy
691,44,2013,The Brass Teapot,900000,6997,413733,-479270,0.46747777777777777,Thriller
697,29,2005,Side Effects,200000,44701,44701,-110598,0.44701,Crime
697,29,2005,Side Effects,200000,44701,44701,-110598,0.44701,Drama
697,29,2005,Side Effects,200000,44701,44701,-110598,0.44701,Mystery
698,36,2003,May,1750000,145540,634803,-969657,0.4459102857142857,Documentary
699,38,2015,Above and Beyond,1300000,288751,288751,-722498,0.4442323076923077,Documentary
708,55,2002,The Calling,160000,32092,32092,-95816,0.40115,Drama
708,55,2002,The Calling,160000,32092,32092,-95816,0.40115,Thriller
709,90,2014,The Past is a Grotesque Animal,100000,20056,20056,-59888,0.40112,Documentary
713,29,2014,The Face of Love,4000000,385069,1158877,-2456054,0.3859865,Drama
713,29,2014,The Face of Love,4000000,385069,1158877,-2456054,0.3859865,Mystery
713,29,2014,The Face of Love,4000000,385069,1158877,-2456054,0.3859865,Romance
716,34,2011,Super,2500000,327716,593933,-1578351,0.3686596,Action
716,34,2011,Super,2500000,327716,593933,-1578351,0.3686596,Comedy
716,34,2011,Super,2500000,327716,593933,-1578351,0.3686596,Drama
717,81,2005,Undead,750000,41196,229250,-479554,0.3605946666666667,Horror
720,16,2016,The Bronze,3500000,615816,615816,-2268368,0.3518948571428571,Comedy
720,16,2016,The Bronze,3500000,615816,615816,-2268368,0.3518948571428571,Drama
721,60,2014,Atlas Shrugged: Who Is John Galt?,5000000,851690,851690,-3296620,0.340676,Drama
721,60,2014,Atlas Shrugged: Who Is John Galt?,5000000,851690,851690,-3296620,0.340676,Mystery
721,60,2014,Atlas Shrugged: Who Is John Galt?,5000000,851690,851690,-3296620,0.340676,Sci-Fi
724,20,2015,Counting,50000,8374,8374,-33252,0.33496,Documentary
729,46,2011,Blackthorn,4500000,200558,1217307,-3082135,0.3150811111111111,Action
732,49,1996,Stonewall,2000000,304602,304602,-1390796,0.304602,Drama
733,84,2008,The Cottage,5000000,0,1504960,-3495040,0.300992,Drama
733,84,2008,The Cottage,5000000,0,1504960,-3495040,0.300992,Horror
733,84,2008,The Cottage,5000000,0,1504960,-3495040,0.300992,Thriller
737,64,2013,Ain't Them Bodies Saints,5000000,391611,1075009,-3533380,0.293324,Crime
737,64,2013,Ain't Them Bodies Saints,5000000,391611,1075009,-3533380,0.293324,Drama
737,64,2013,Ain't Them Bodies Saints,5000000,391611,1075009,-3533380,0.293324,Romance
743,64,2014,Anna,4357373,0,1200000,-3157373,0.2753952897766613,Drama
743,64,2014,Anna,4357373,0,1200000,-3157373,0.2753952897766613,Mystery
743,64,2014,Anna,4357373,0,1200000,-3157373,0.2753952897766613,Sci-Fi
744,47,2015,Maggie,4500000,187112,1027760,-3285128,0.2699715555555556,Drama
744,47,2015,Maggie,4500000,187112,1027760,-3285128,0.2699715555555556,Horror
745,51,2011,3 Backyards,300000,39475,39475,-221050,0.26316666666666666,Drama
746,45,2017,Emily,27000,3547,3547,-19906,0.2627407407407407,Drama
751,39,2016,The Bounce Back,3000000,321910,421404,-2256686,0.24777133333333334,Comedy
751,39,2016,The Bounce Back,3000000,321910,421404,-2256686,0.24777133333333334,Romance
752,52,2011,Another Happy Day,4000000,9120,978527,-3012353,0.24691175,Comedy
752,52,2011,Another Happy Day,4000000,9120,978527,-3012353,0.24691175,Drama
753,94,2011,Amigo,1500000,184705,184705,-1130590,0.24627333333333334,Drama
754,77,2015,Bone Tomahawk,2000000,0,475846,-1524154,0.237923,Drama
754,77,2015,Bone Tomahawk,2000000,0,475846,-1524154,0.237923,Horror
755,2,2015,Dawn of the Crescent Moon,75000,8799,8799,-57402,0.23464,Drama
755,2,2015,Dawn of the Crescent Moon,75000,8799,8799,-57402,0.23464,Sci-Fi
755,2,2015,Dawn of the Crescent Moon,75000,8799,8799,-57402,0.23464,Thriller
757,60,2006,Feast,3200000,56131,690872,-2452997,0.2334384375,Horror
758,41,2015,Manglehorn,4000000,132270,797439,-3070291,0.23242725,Drama
765,38,2011,Creature,3000000,331000,331000,-2338000,0.22066666666666668,Horror
767,62,2013,Speak No Evil,150000,0,32927,-117073,0.21951333333333334,Horror
772,100,2013,The Square,1500000,124244,176262,-1199494,0.20033733333333334,Documentary
772,100,2013,The Square,1500000,124244,176262,-1199494,0.20033733333333334,Drama
775,40,1996,Freeway,3000000,295493,295493,-2409014,0.19699533333333333,Drama
777,45,2015,Butterfly Girl,180000,17503,17503,-144994,0.19447777777777778,Documentary
778,81,2012,Hardflip,1000000,96734,96734,-806532,0.193468,Action
778,81,2012,Hardflip,1000000,96734,96734,-806532,0.193468,Drama
779,38,2015,Desert Dancer,4000000,155271,596335,-3248394,0.1879015,Drama
780,30,2014,Joe,4000000,373375,373375,-3253250,0.1866875,Crime
780,30,2014,Joe,4000000,373375,373375,-3253250,0.1866875,Drama
782,99,2007,The Salon,1500000,139084,139084,-1221832,0.18544533333333332,Documentary
785,32,2011,Raymond Did It,40000,3632,3632,-32736,0.1816,Horror
787,47,2011,Stake Land,4000000,33245,679482,-3287273,0.17818175,Drama
787,47,2011,Stake Land,4000000,33245,679482,-3287273,0.17818175,Horror
787,47,2011,Stake Land,4000000,33245,679482,-3287273,0.17818175,Sci-Fi
789,51,2015,The Last Five Years,2000000,147299,205298,-1647403,0.1762985,Comedy
789,51,2015,The Last Five Years,2000000,147299,205298,-1647403,0.1762985,Drama
790,52,2015,Before We Go,3000000,37151,483938,-2478911,0.17369633333333334,Comedy
790,52,2015,Before We Go,3000000,37151,483938,-2478911,0.17369633333333334,Drama
790,52,2015,Before We Go,3000000,37151,483938,-2478911,0.17369633333333334,Romance
797,11,2013,Supporting Characters,60000,4917,4917,-50166,0.1639,Comedy
802,23,2007,Out of the Blue,4600000,728,731767,-3867505,0.15923804347826087,Comedy
802,23,2007,Out of the Blue,4600000,728,731767,-3867505,0.15923804347826087,Drama
803,7,2014,Housebound,1500000,0,236863,-1263137,0.15790866666666667,Comedy
803,7,2014,Housebound,1500000,0,236863,-1263137,0.15790866666666667,Horror
803,7,2014,Housebound,1500000,0,236863,-1263137,0.15790866666666667,Mystery
805,33,2015,Miss Julie,5500000,0,863895,-4636105,0.15707181818181817,Drama
805,33,2015,Miss Julie,5500000,0,863895,-4636105,0.15707181818181817,Romance
809,2,2015,Road Hard,1500000,113169,113169,-1273662,0.150892,Comedy
810,89,2014,Test,250000,18823,18823,-212354,0.150584,Drama
811,13,2013,Stranded,1900000,0,285593,-1614407,0.15031210526315789,Drama
811,13,2013,Stranded,1900000,0,285593,-1614407,0.15031210526315789,Romance
814,12,2014,Water & Power,600000,42557,42557,-514886,0.14185666666666666,Crime
814,12,2014,Water & Power,600000,42557,42557,-514886,0.14185666666666666,Drama
815,44,2012,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,-2574912,0.141696,Comedy
818,35,2008,Fuel,2500000,174255,174255,-2151490,0.139404,Documentary
825,82,2016,Creative Control,1000000,63014,63014,-873972,0.126028,Drama
825,82,2016,Creative Control,1000000,63014,63014,-873972,0.126028,Sci-Fi
826,44,2010,Life During Wartime,4500000,281447,281447,-3937106,0.12508755555555556,Documentary
827,78,2014,Rudderless,5000000,56001,567219,-4376780,0.124644,Comedy
827,78,2014,Rudderless,5000000,56001,567219,-4376780,0.124644,Drama
828,35,2019,Late Night,4000000,246305,246305,-3507390,0.1231525,Comedy
828,35,2019,Late Night,4000000,246305,246305,-3507390,0.1231525,Drama
829,6,2011,Absentia,70000,0,8555,-61445,0.12221428571428572,Drama
829,6,2011,Absentia,70000,0,8555,-61445,0.12221428571428572,Horror
829,6,2011,Absentia,70000,0,8555,-61445,0.12221428571428572,Mystery
833,92,2014,Camp X-Ray,1000000,9837,101053,-889110,0.11089,Drama
834,56,2012,A Lonely Place to Die,4000000,0,442550,-3557450,0.1106375,Crime
834,56,2012,A Lonely Place to Die,4000000,0,442550,-3557450,0.1106375,Thriller
836,45,2007,Holly,3000000,163069,163069,-2673862,0.10871266666666667,Action
836,45,2007,Holly,3000000,163069,163069,-2673862,0.10871266666666667,Crime
836,45,2007,Holly,3000000,163069,163069,-2673862,0.10871266666666667,Thriller
838,19,2016,The Masked Saint,3500000,182695,182695,-3134610,0.10439714285714286,Action
838,19,2016,The Masked Saint,3500000,182695,182695,-3134610,0.10439714285714286,Crime
839,100,2012,Beyond the Black Rainbow,1100000,56491,56491,-987018,0.10271090909090909,Horror
839,100,2012,Beyond the Black Rainbow,1100000,56491,56491,-987018,0.10271090909090909,Sci-Fi
839,100,2012,Beyond the Black Rainbow,1100000,56491,56491,-987018,0.10271090909090909,Thriller
842,84,2011,The Perfect Host,1000000,48764,51587,-899649,0.100351,Comedy
842,84,2011,The Perfect Host,1000000,48764,51587,-899649,0.100351,Crime
842,84,2011,The Perfect Host,1000000,48764,51587,-899649,0.100351,Thriller
847,80,2010,Freakonomics,2900000,101270,172867,-2625863,0.09453,Documentary
849,69,2014,Not Cool,800000,35688,35688,-728624,0.08922,Comedy
849,69,2014,Not Cool,800000,35688,35688,-728624,0.08922,Drama
849,69,2014,Not Cool,800000,35688,35688,-728624,0.08922,Romance
851,38,2013,Grabbers,5300000,0,440821,-4859179,0.08317377358490566,Comedy
851,38,2013,Grabbers,5300000,0,440821,-4859179,0.08317377358490566,Horror
851,38,2013,Grabbers,5300000,0,440821,-4859179,0.08317377358490566,Sci-Fi
853,30,2014,Banshee Chapter,950000,0,78122,-871878,0.08223368421052632,Horror
853,30,2014,Banshee Chapter,950000,0,78122,-871878,0.08223368421052632,Sci-Fi
853,30,2014,Banshee Chapter,950000,0,78122,-871878,0.08223368421052632,Thriller
856,38,2010,8: The Mormon Proposition,2500000,100280,100280,-2299440,0.080224,Documentary
860,61,2015,Top Spin,150000,5858,5858,-138284,0.07810666666666667,Documentary
863,73,2011,Cargo,4200000,0,313230,-3886770,0.07457857142857142,Drama
867,57,2014,Pump,2000000,72277,72277,-1855446,0.072277,Documentary
872,34,2012,L!fe Happens,930000,30905,30905,-868190,0.06646236559139784,Comedy
874,8,2018,Teefa in Trouble,1500000,0,98806,-1401194,0.06587066666666666,Action
874,8,2018,Teefa in Trouble,1500000,0,98806,-1401194,0.06587066666666666,Comedy
874,8,2018,Teefa in Trouble,1500000,0,98806,-1401194,0.06587066666666666,Crime
878,32,2005,Solitude,200000,6260,6260,-187480,0.0626,Documentary
878,32,2005,Solitude,200000,6260,6260,-187480,0.0626,Drama
880,43,2011,Trust,4000000,120016,120016,-3759968,0.060008,Crime
880,43,2011,Trust,4000000,120016,120016,-3759968,0.060008,Drama
880,43,2011,Trust,4000000,120016,120016,-3759968,0.060008,Thriller
881,100,2014,As It Is in Heaven,450000,13486,13486,-423028,0.05993777777777778,Drama
883,53,2012,The Divide,3000000,18000,156362,-2825638,0.05812066666666667,Drama
883,53,2012,The Divide,3000000,18000,156362,-2825638,0.05812066666666667,Horror
883,53,2012,The Divide,3000000,18000,156362,-2825638,0.05812066666666667,Sci-Fi
886,71,2015,Cop Car,5000000,134552,143658,-4721790,0.055642,Crime
886,71,2015,Cop Car,5000000,134552,143658,-4721790,0.055642,Thriller
889,49,2014,Fort McCoy,3000000,78948,78948,-2842104,0.052632,Drama
892,63,2014,Frontera,2300000,59696,59696,-2180608,0.051909565217391304,Action
892,63,2014,Frontera,2300000,59696,59696,-2180608,0.051909565217391304,Drama
892,63,2014,Frontera,2300000,59696,59696,-2180608,0.051909565217391304,Thriller
893,50,1999,The Gambler,3000000,51773,101773,-2846454,0.051182,Drama
896,48,2019,Braid,1660000,0,80745,-1579255,0.04864156626506024,Horror
