,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ROI,Genres
261,85,2005,Fantastic Four,87500000,154696080,333132750,400328830,5.575186628571428,Drama
262,11,2012,The Dark Knight Rises,275000000,448139099,1084439099,1257578198,5.573011629090909,Action
262,11,2012,The Dark Knight Rises,275000000,448139099,1084439099,1257578198,5.573011629090909,Thriller
263,19,2015,San Andreas,110000000,155190832,456258539,501449371,5.558630645454546,Action
263,19,2015,San Andreas,110000000,155190832,456258539,501449371,5.558630645454546,Adventure
263,19,2015,San Andreas,110000000,155190832,456258539,501449371,5.558630645454546,Drama
264,84,2014,Maleficent,180000000,241407328,758536735,819944063,5.5552447944444445,Action
264,84,2014,Maleficent,180000000,241407328,758536735,819944063,5.5552447944444445,Adventure
264,84,2014,Maleficent,180000000,241407328,758536735,819944063,5.5552447944444445,Family
267,74,2011,Kung Fu Panda 2,150000000,165249063,664837547,680086610,5.533910733333333,Action
267,74,2011,Kung Fu Panda 2,150000000,165249063,664837547,680086610,5.533910733333333,Adventure
267,74,2011,Kung Fu Panda 2,150000000,165249063,664837547,680086610,5.533910733333333,Animation
270,28,2016,Doctor Strange,165000000,232641920,676404566,744046486,5.509372642424243,Action
270,28,2016,Doctor Strange,165000000,232641920,676404566,744046486,5.509372642424243,Adventure
270,28,2016,Doctor Strange,165000000,232641920,676404566,744046486,5.509372642424243,Fantasy
272,100,2018,The Mule,50000000,103804407,170857676,224662083,5.49324166,Comedy
272,100,2018,The Mule,50000000,103804407,170857676,224662083,5.49324166,Drama
273,15,2010,Iron Man 2,170000000,312433331,621156389,763589720,5.491704235294118,Action
273,15,2010,Iron Man 2,170000000,312433331,621156389,763589720,5.491704235294118,Adventure
273,15,2010,Iron Man 2,170000000,312433331,621156389,763589720,5.491704235294118,Sci-Fi
275,71,2017,The Boss Baby,125000000,175003033,510878762,560881795,5.48705436,Adventure
275,71,2017,The Boss Baby,125000000,175003033,510878762,560881795,5.48705436,Animation
275,71,2017,The Boss Baby,125000000,175003033,510878762,560881795,5.48705436,Comedy
276,99,2014,How to Train Your Dragon 2,145000000,177002924,614586270,646589194,5.459235820689655,Action
276,99,2014,How to Train Your Dragon 2,145000000,177002924,614586270,646589194,5.459235820689655,Adventure
276,99,2014,How to Train Your Dragon 2,145000000,177002924,614586270,646589194,5.459235820689655,Animation
278,46,2011,Puss in Boots,130000000,149260504,554987477,574247981,5.4172921615384615,Action
278,46,2011,Puss in Boots,130000000,149260504,554987477,574247981,5.4172921615384615,Adventure
278,46,2011,Puss in Boots,130000000,149260504,554987477,574247981,5.4172921615384615,Animation
279,27,2013,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,220653191,5.41306382,Action
279,27,2013,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,220653191,5.41306382,Fantasy
280,68,2014,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,551209508,5.409676064,Action
280,68,2014,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,551209508,5.409676064,Adventure
280,68,2014,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,551209508,5.409676064,Comedy
281,17,2014,Dawn of the Planet of the Apes,170000000,208545589,710644566,749190155,5.4070009117647055,Action
281,17,2014,Dawn of the Planet of the Apes,170000000,208545589,710644566,749190155,5.4070009117647055,Adventure
281,17,2014,Dawn of the Planet of the Apes,170000000,208545589,710644566,749190155,5.4070009117647055,Drama
284,43,2015,Ant-Man,130000000,180202163,518858449,569060612,5.377389323076923,Action
284,43,2015,Ant-Man,130000000,180202163,518858449,569060612,5.377389323076923,Adventure
284,43,2015,Ant-Man,130000000,180202163,518858449,569060612,5.377389323076923,Comedy
287,96,2014,The Equalizer,55000000,101530738,192903624,239434362,5.353352036363637,Action
287,96,2014,The Equalizer,55000000,101530738,192903624,239434362,5.353352036363637,Crime
287,96,2014,The Equalizer,55000000,101530738,192903624,239434362,5.353352036363637,Thriller
288,52,2010,Shutter Island,80000000,128012934,299461782,347474716,5.34343395,Thriller
289,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,343006452,5.3418538227848105,Action
289,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,343006452,5.3418538227848105,Adventure
289,10,2012,Journey 2: The Mysterious Island,79000000,103860290,318146162,343006452,5.3418538227848105,Comedy
295,27,2015,The Revenant,135000000,183637894,532938302,581576196,5.307971822222222,Action
295,27,2015,The Revenant,135000000,183637894,532938302,581576196,5.307971822222222,Adventure
296,29,2014,Big Hero 6,165000000,222527828,652127828,709655656,5.30094336969697,Action
296,29,2014,Big Hero 6,165000000,222527828,652127828,709655656,5.30094336969697,Adventure
296,29,2014,Big Hero 6,165000000,222527828,652127828,709655656,5.30094336969697,Animation
299,19,2012,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,1070007136,5.280028544,Adventure
299,19,2012,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,1070007136,5.280028544,Family
299,19,2012,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,1070007136,5.280028544,Fantasy
300,56,2019,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,551050083,5.271706069767442,Action
300,56,2019,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,551050083,5.271706069767442,Adventure
300,56,2019,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,551050083,5.271706069767442,Animation
302,72,2010,Clash of the Titans,125000000,163214888,493214888,531429776,5.251438208,Action
302,72,2010,Clash of the Titans,125000000,163214888,493214888,531429776,5.251438208,Adventure
302,72,2010,Clash of the Titans,125000000,163214888,493214888,531429776,5.251438208,Fantasy
303,9,2017,The Post,50000000,81903458,179748880,211652338,5.23304676,Drama
309,32,2014,Interstellar,165000000,188017894,666379375,689397269,5.178165266666666,Adventure
309,32,2014,Interstellar,165000000,188017894,666379375,689397269,5.178165266666666,Drama
309,32,2014,Interstellar,165000000,188017894,666379375,689397269,5.178165266666666,Sci-Fi
316,76,2013,The Wolf of Wall Street,100000000,116900694,389870414,406771108,5.06771108,Crime
316,76,2013,The Wolf of Wall Street,100000000,116900694,389870414,406771108,5.06771108,Drama
317,53,2013,Monsters University,200000000,268488329,743588329,812076658,5.06038329,Adventure
317,53,2013,Monsters University,200000000,268488329,743588329,812076658,5.06038329,Animation
317,53,2013,Monsters University,200000000,268488329,743588329,812076658,5.06038329,Comedy
318,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,316186216,5.053669435897436,Adventure
318,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,316186216,5.053669435897436,Animation
318,13,2013,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,316186216,5.053669435897436,Comedy
320,4,1998,City of Angels,55000000,78750909,198750909,222501818,5.0454876,Action
320,4,1998,City of Angels,55000000,78750909,198750909,222501818,5.0454876,Drama
323,95,2014,Divergent,85000000,150947895,276014965,341962860,5.023092470588235,Action
323,95,2014,Divergent,85000000,150947895,276014965,341962860,5.023092470588235,Adventure
325,8,1997,Hercules,70000000,99112101,250700000,279812101,4.9973157285714285,Action
325,8,1997,Hercules,70000000,99112101,250700000,279812101,4.9973157285714285,Adventure
325,8,1997,Hercules,70000000,99112101,250700000,279812101,4.9973157285714285,Fantasy
327,68,2012,Jack Reacher,60000000,80070736,217370736,237441472,4.9573578666666664,Action
327,68,2012,Jack Reacher,60000000,80070736,217370736,237441472,4.9573578666666664,Crime
327,68,2012,Jack Reacher,60000000,80070736,217370736,237441472,4.9573578666666664,Thriller
329,45,2000,What Lies Beneath,90000000,155464351,288693989,354158340,4.935092666666667,Drama
329,45,2000,What Lies Beneath,90000000,155464351,288693989,354158340,4.935092666666667,Thriller
331,55,2014,X-Men: Days of Future Past,200000000,233921534,747862775,781784309,4.908921545,Action
331,55,2014,X-Men: Days of Future Past,200000000,233921534,747862775,781784309,4.908921545,Adventure
331,55,2014,X-Men: Days of Future Past,200000000,233921534,747862775,781784309,4.908921545,Sci-Fi
334,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,405038534,4.894601288461539,Action
334,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,405038534,4.894601288461539,Adventure
334,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,405038534,4.894601288461539,Comedy
337,21,2013,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855,968733710,4.87493484,Adventure
337,21,2013,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855,968733710,4.87493484,Fantasy
341,74,2008,Iron Man,186000000,318604126,585171547,717775673,4.859008994623656,Comedy
341,74,2008,Iron Man,186000000,318604126,585171547,717775673,4.859008994623656,Drama
341,74,2008,Iron Man,186000000,318604126,585171547,717775673,4.859008994623656,Family
342,86,2016,Jason Bourne,120000000,162192920,416168316,458361236,4.819676966666667,Action
342,86,2016,Jason Bourne,120000000,162192920,416168316,458361236,4.819676966666667,Thriller
344,84,2010,Due Date,65000000,100539043,211739043,247278086,4.804278246153846,Adventure
344,84,2010,Due Date,65000000,100539043,211739043,247278086,4.804278246153846,Comedy
345,49,2014,Rio 2,130000000,131538435,492846291,494384726,4.8029594307692305,Adventure
345,49,2014,Rio 2,130000000,131538435,492846291,494384726,4.8029594307692305,Animation
345,49,2014,Rio 2,130000000,131538435,492846291,494384726,4.8029594307692305,Comedy
346,22,2014,The Hobbit: The Battle of the Five Armies,250000000,255119788,945577621,950697409,4.802789636,Adventure
346,22,2014,The Hobbit: The Battle of the Five Armies,250000000,255119788,945577621,950697409,4.802789636,Fantasy
348,18,2016,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,947860475,4.7914419,Action
348,18,2016,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,947860475,4.7914419,Adventure
348,18,2016,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,947860475,4.7914419,Fantasy
349,67,2010,Eat Pray Love,60000000,80574010,206598789,227172799,4.786213316666666,Drama
351,63,2010,Red,60000000,90380162,196439693,226819855,4.780330916666666,Thriller
352,78,2018,Ready Player One,150000000,137690172,579290136,566980308,4.77986872,Action
352,78,2018,Ready Player One,150000000,137690172,579290136,566980308,4.77986872,Adventure
352,78,2018,Ready Player One,150000000,137690172,579290136,566980308,4.77986872,Sci-Fi
353,8,2013,The Wolverine,115000000,132556852,416456852,434013704,4.774032208695652,Action
353,8,2013,The Wolverine,115000000,132556852,416456852,434013704,4.774032208695652,Adventure
353,8,2013,The Wolverine,115000000,132556852,416456852,434013704,4.774032208695652,Sci-Fi
355,48,2013,Grown Ups 2,80000000,133668525,247023808,300692333,4.7586541625,Comedy
356,81,2019,Aladdin,182000000,246734314,619234314,683968628,4.758069384615385,Adventure
356,81,2019,Aladdin,182000000,246734314,619234314,683968628,4.758069384615385,Comedy
356,81,2019,Aladdin,182000000,246734314,619234314,683968628,4.758069384615385,Family
358,11,2016,Kung Fu Panda 3,140000000,143528619,517599142,521127761,4.72234115,Action
358,11,2016,Kung Fu Panda 3,140000000,143528619,517599142,521127761,4.72234115,Adventure
358,11,2016,Kung Fu Panda 3,140000000,143528619,517599142,521127761,4.72234115,Animation
359,49,1998,Mulan,90000000,120620254,303500000,334120254,4.712447266666667,Adventure
359,49,1998,Mulan,90000000,120620254,303500000,334120254,4.712447266666667,Drama
359,49,1998,Mulan,90000000,120620254,303500000,334120254,4.712447266666667,Family
360,27,2011,Hop,63000000,108085305,188657593,233742898,4.71020473015873,Adventure
360,27,2011,Hop,63000000,108085305,188657593,233742898,4.71020473015873,Animation
360,27,2011,Hop,63000000,108085305,188657593,233742898,4.71020473015873,Comedy
369,75,2000,Unbreakable,73243106,94999143,248099143,269855180,4.684376520023605,Adventure
371,31,2012,The Amazing Spider-Man,220000000,262030663,757890267,799920930,4.6360042272727275,Action
371,31,2012,The Amazing Spider-Man,220000000,262030663,757890267,799920930,4.6360042272727275,Adventure
371,31,2012,The Amazing Spider-Man,220000000,262030663,757890267,799920930,4.6360042272727275,Sci-Fi
377,69,2017,Dunkirk,150000000,190068280,499837368,539905648,4.599370986666667,Action
377,69,2017,Dunkirk,150000000,190068280,499837368,539905648,4.599370986666667,Drama
378,70,2010,Little Fockers,100000000,148438600,310650574,359089174,4.59089174,Comedy
380,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,304931772,4.587432611764706,Action
380,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,304931772,4.587432611764706,Adventure
380,15,2017,xXx: Return of Xander Cage,85000000,44898413,345033359,304931772,4.587432611764706,Thriller
381,99,2010,Date Night,55000000,98711404,152269033,195980437,4.563280672727273,Comedy
381,99,2010,Date Night,55000000,98711404,152269033,195980437,4.563280672727273,Crime
382,41,2014,Godzilla,160000000,200676069,529076069,569752138,4.5609508625,Action
382,41,2014,Godzilla,160000000,200676069,529076069,569752138,4.5609508625,Adventure
382,41,2014,Godzilla,160000000,200676069,529076069,569752138,4.5609508625,Sci-Fi
384,56,2014,The Amazing Spider-Man 2,200000000,202853933,708996336,711850269,4.559251345,Action
384,56,2014,The Amazing Spider-Man 2,200000000,202853933,708996336,711850269,4.559251345,Adventure
384,56,2014,The Amazing Spider-Man 2,200000000,202853933,708996336,711850269,4.559251345,Sci-Fi
386,29,2006,Click,82500000,137355633,237685089,292540722,4.545948145454545,Drama
389,34,2010,The Expendables,82000000,103068524,268268174,289336698,4.528496317073171,Action
389,34,2010,The Expendables,82000000,103068524,268268174,289336698,4.528496317073171,Adventure
389,34,2010,The Expendables,82000000,103068524,268268174,289336698,4.528496317073171,Thriller
396,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,361219690,4.440187523809524,Adventure
396,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,361219690,4.440187523809524,Animation
396,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,361219690,4.440187523809524,Comedy
398,90,2018,Rampage,120000000,101028233,428056280,409084513,4.409037608333334,Action
398,90,2018,Rampage,120000000,101028233,428056280,409084513,4.409037608333334,Adventure
398,90,2018,Rampage,120000000,101028233,428056280,409084513,4.409037608333334,Sci-Fi
400,55,2015,Ted 2,68000000,81476385,217214143,230690528,4.392507764705883,Comedy
401,66,2012,Zero Dark Thirty,52500000,95720716,134612435,177833151,4.387298114285715,Drama
401,66,2012,Zero Dark Thirty,52500000,95720716,134612435,177833151,4.387298114285715,Thriller
404,66,2016,Now You See Me 2,90000000,65075540,328325007,303400547,4.3711171888888884,Action
404,66,2016,Now You See Me 2,90000000,65075540,328325007,303400547,4.3711171888888884,Adventure
404,66,2016,Now You See Me 2,90000000,65075540,328325007,303400547,4.3711171888888884,Comedy
406,4,2012,Resident Evil: Retribution,65000000,42345531,240647629,217993160,4.3537409230769235,Action
406,4,2012,Resident Evil: Retribution,65000000,42345531,240647629,217993160,4.3537409230769235,Sci-Fi
408,44,2015,Home,130000000,177397510,385997896,433395406,4.3338108153846155,Drama
411,30,2010,How to Train Your Dragon,165000000,217581232,494870992,547452224,4.317892266666667,Action
411,30,2010,How to Train Your Dragon,165000000,217581232,494870992,547452224,4.317892266666667,Adventure
411,30,2010,How to Train Your Dragon,165000000,217581232,494870992,547452224,4.317892266666667,Animation
415,80,2016,London Has Fallen,60000000,62524260,195194085,197718345,4.29530575,Action
415,80,2016,London Has Fallen,60000000,62524260,195194085,197718345,4.29530575,Thriller
416,82,2014,Unbroken,65000000,115637895,163527824,214165719,4.294857215384615,Drama
418,77,2012,Brave,185000000,237282182,554606532,606888714,4.280479535135135,Adventure
418,77,2012,Brave,185000000,237282182,554606532,606888714,4.280479535135135,Animation
418,77,2012,Brave,185000000,237282182,554606532,606888714,4.280479535135135,Comedy
419,48,2000,Charlie's Angels,90000000,125305545,259736090,295041635,4.2782403888888885,Action
419,48,2000,Charlie's Angels,90000000,125305545,259736090,295041635,4.2782403888888885,Adventure
419,48,2000,Charlie's Angels,90000000,125305545,259736090,295041635,4.2782403888888885,Comedy
422,100,1999,Tarzan,145000000,171091819,448191819,474283638,4.27092164137931,Adventure
422,100,1999,Tarzan,145000000,171091819,448191819,474283638,4.27092164137931,Animation
422,100,1999,Tarzan,145000000,171091819,448191819,474283638,4.27092164137931,Drama
424,29,2013,Man of Steel,225000000,291045518,667999518,734045036,4.262422382222222,Action
424,29,2013,Man of Steel,225000000,291045518,667999518,734045036,4.262422382222222,Adventure
424,29,2013,Man of Steel,225000000,291045518,667999518,734045036,4.262422382222222,Sci-Fi
432,75,2012,Prometheus,125000000,126477084,402448265,403925349,4.231402792,Adventure
432,75,2012,Prometheus,125000000,126477084,402448265,403925349,4.231402792,Sci-Fi
437,70,2011,Thor,150000000,181030624,449326618,480357242,4.202381613333333,Action
437,70,2011,Thor,150000000,181030624,449326618,480357242,4.202381613333333,Adventure
437,70,2011,Thor,150000000,181030624,449326618,480357242,4.202381613333333,Fantasy
440,52,2017,War for the Planet of the Apes,152000000,146880162,489592267,484472429,4.187318611842105,Action
440,52,2017,War for the Planet of the Apes,152000000,146880162,489592267,484472429,4.187318611842105,Adventure
440,52,2017,War for the Planet of the Apes,152000000,146880162,489592267,484472429,4.187318611842105,Drama
443,25,2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,730800013,4.177391360869565,Action
443,25,2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,730800013,4.177391360869565,Adventure
443,25,2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,730800013,4.177391360869565,Fantasy
446,31,2012,Wreck-It Ralph,165000000,189412677,496511521,520924198,4.1571163515151515,Adventure
446,31,2012,Wreck-It Ralph,165000000,189412677,496511521,520924198,4.1571163515151515,Animation
446,31,2012,Wreck-It Ralph,165000000,189412677,496511521,520924198,4.1571163515151515,Comedy
450,58,2015,Goosebumps,58000000,80069458,158905324,180974782,4.120254862068966,Adventure
450,58,2015,Goosebumps,58000000,80069458,158905324,180974782,4.120254862068966,Comedy
450,58,2015,Goosebumps,58000000,80069458,158905324,180974782,4.120254862068966,Family
452,16,2010,Sex and the City 2,95000000,95347692,294680778,295028470,4.105562842105263,Comedy
452,16,2010,Sex and the City 2,95000000,95347692,294680778,295028470,4.105562842105263,Drama
453,74,1998,Godzilla,125000000,136314294,376000000,387314294,4.098514352,Action
453,74,1998,Godzilla,125000000,136314294,376000000,387314294,4.098514352,Adventure
453,74,1998,Godzilla,125000000,136314294,376000000,387314294,4.098514352,Sci-Fi
454,3,2015,Everest,65000000,43482270,221297061,199779331,4.073528169230769,Action
454,3,2015,Everest,65000000,43482270,221297061,199779331,4.073528169230769,Adventure
456,60,2018,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,611775987,4.058879935,Adventure
456,60,2018,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,611775987,4.058879935,Family
456,60,2018,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,611775987,4.058879935,Fantasy
459,5,2017,Smurfs: The Lost Village,60000000,45020282,197578586,182598868,4.043314466666667,Adventure
459,5,2017,Smurfs: The Lost Village,60000000,45020282,197578586,182598868,4.043314466666667,Animation
459,5,2017,Smurfs: The Lost Village,60000000,45020282,197578586,182598868,4.043314466666667,Comedy
460,34,2013,A Good Day to Die Hard,92000000,67349198,304249198,279598396,4.039113,Action
460,34,2013,A Good Day to Die Hard,92000000,67349198,304249198,279598396,4.039113,Thriller
469,73,2016,Trolls,125000000,153707064,344150134,372857198,3.982857584,Adventure
469,73,2016,Trolls,125000000,153707064,344150134,372857198,3.982857584,Animation
469,73,2016,Trolls,125000000,153707064,344150134,372857198,3.982857584,Comedy
472,26,2014,300: Rise of an Empire,110000000,106580051,330780051,327360102,3.9760009272727275,Action
472,26,2014,300: Rise of an Empire,110000000,106580051,330780051,327360102,3.9760009272727275,Fantasy
474,81,2012,The Expendables 2,100000000,85028192,311979256,297007448,3.97007448,Action
474,81,2012,The Expendables 2,100000000,85028192,311979256,297007448,3.97007448,Adventure
474,81,2012,The Expendables 2,100000000,85028192,311979256,297007448,3.97007448,Thriller
475,2,2009,It's Complicated,85000000,112735375,224614744,252350119,3.9688249294117646,Drama
475,2,2009,It's Complicated,85000000,112735375,224614744,252350119,3.9688249294117646,Thriller
479,43,2018,Christopher Robin,75000000,99215042,197504758,221719800,3.956264,Adventure
479,43,2018,Christopher Robin,75000000,99215042,197504758,221719800,3.956264,Animation
479,43,2018,Christopher Robin,75000000,99215042,197504758,221719800,3.956264,Comedy
481,45,2018,Mary Poppins Returns,130000000,171958438,341528518,383486956,3.9498996615384616,Comedy
481,45,2018,Mary Poppins Returns,130000000,171958438,341528518,383486956,3.9498996615384616,Family
481,45,2018,Mary Poppins Returns,130000000,171958438,341528518,383486956,3.9498996615384616,Fantasy
482,21,2014,Dracula Untold,70000000,55991880,220241723,206233603,3.9461943285714285,Action
482,21,2014,Dracula Untold,70000000,55991880,220241723,206233603,3.9461943285714285,Drama
482,21,2014,Dracula Untold,70000000,55991880,220241723,206233603,3.9461943285714285,Fantasy
484,78,2017,Kong: Skull Island,185000000,168052812,561072059,544124871,3.941215518918919,Action
484,78,2017,Kong: Skull Island,185000000,168052812,561072059,544124871,3.941215518918919,Adventure
484,78,2017,Kong: Skull Island,185000000,168052812,561072059,544124871,3.941215518918919,Fantasy
485,99,2012,Safe House,85000000,126181630,208542162,249723792,3.9379269647058823,Action
486,45,2011,Immortals,75000000,83504017,211562435,220066452,3.93421936,Action
486,45,2011,Immortals,75000000,83504017,211562435,220066452,3.93421936,Drama
486,45,2011,Immortals,75000000,83504017,211562435,220066452,3.93421936,Fantasy
487,47,2002,Insomnia,46000000,67263182,113622499,134885681,3.9322974130434782,Drama
488,93,2016,X-Men: Apocalypse,178000000,155442489,542537546,519980035,3.921236151685393,Action
488,93,2016,X-Men: Apocalypse,178000000,155442489,542537546,519980035,3.921236151685393,Adventure
488,93,2016,X-Men: Apocalypse,178000000,155442489,542537546,519980035,3.921236151685393,Sci-Fi
489,10,2011,Captain America: The First Avenger,140000000,176654505,370569776,407224281,3.908744864285714,Action
489,10,2011,Captain America: The First Avenger,140000000,176654505,370569776,407224281,3.908744864285714,Adventure
489,10,2011,Captain America: The First Avenger,140000000,176654505,370569776,407224281,3.908744864285714,Sci-Fi
490,86,2017,Baywatch,60000000,58060186,175863783,173923969,3.8987328166666666,Action
490,86,2017,Baywatch,60000000,58060186,175863783,173923969,3.8987328166666666,Comedy
490,86,2017,Baywatch,60000000,58060186,175863783,173923969,3.8987328166666666,Crime
491,20,2018,Instant Family,48000000,67363237,119736188,139099425,3.8979046875,Comedy
491,20,2018,Instant Family,48000000,67363237,119736188,139099425,3.8979046875,Drama
492,14,2011,We Bought a Zoo,50000000,75624550,118729073,144353623,3.88707246,Comedy
492,14,2011,We Bought a Zoo,50000000,75624550,118729073,144353623,3.88707246,Drama
492,14,2011,We Bought a Zoo,50000000,75624550,118729073,144353623,3.88707246,Family
493,9,2013,Olympus Has Fallen,70000000,98927592,172878928,201806520,3.8829502857142857,Action
493,9,2013,Olympus Has Fallen,70000000,98927592,172878928,201806520,3.8829502857142857,Thriller
495,35,2012,Men in Black 3,215000000,179020854,654213485,618234339,3.875508553488372,Action
495,35,2012,Men in Black 3,215000000,179020854,654213485,618234339,3.875508553488372,Adventure
495,35,2012,Men in Black 3,215000000,179020854,654213485,618234339,3.875508553488372,Comedy
496,58,2000,Dinosaur,127500000,137748063,356148063,366396126,3.8736951058823528,Animation
499,69,2013,World War Z,190000000,202359711,531514650,543874361,3.8624966368421054,Action
499,69,2013,World War Z,190000000,202359711,531514650,543874361,3.8624966368421054,Adventure
501,7,2015,The Peanuts Movie,99000000,130178411,250091610,281270021,3.8411113232323233,Adventure
501,7,2015,The Peanuts Movie,99000000,130178411,250091610,281270021,3.8411113232323233,Animation
501,7,2015,The Peanuts Movie,99000000,130178411,250091610,281270021,3.8411113232323233,Comedy
504,33,2013,The Smurfs 2,110000000,71017784,348547523,309565307,3.8142300636363635,Adventure
504,33,2013,The Smurfs 2,110000000,71017784,348547523,309565307,3.8142300636363635,Animation
504,33,2013,The Smurfs 2,110000000,71017784,348547523,309565307,3.8142300636363635,Comedy
505,62,2010,Yogi Bear,80000000,100246011,204774690,225020701,3.8127587625,Adventure
505,62,2010,Yogi Bear,80000000,100246011,204774690,225020701,3.8127587625,Animation
505,62,2010,Yogi Bear,80000000,100246011,204774690,225020701,3.8127587625,Comedy
506,21,2018,The Equalizer 2,77000000,102084362,190453132,215537494,3.799188233766234,Action
506,21,2018,The Equalizer 2,77000000,102084362,190453132,215537494,3.799188233766234,Crime
506,21,2018,The Equalizer 2,77000000,102084362,190453132,215537494,3.799188233766234,Thriller
507,51,2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970,251889763,3.7987751444444444,Crime
507,51,2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970,251889763,3.7987751444444444,Drama
508,94,2018,The Meg,178000000,145443742,529530715,496974457,3.7919913314606744,Action
508,94,2018,The Meg,178000000,145443742,529530715,496974457,3.7919913314606744,Sci-Fi
509,48,2013,Prisoners,46000000,61002302,113402302,128404604,3.7914044347826086,Crime
509,48,2013,Prisoners,46000000,61002302,113402302,128404604,3.7914044347826086,Drama
512,81,2011,The Adjustment Bureau,50200000,62495645,126931325,139226970,3.7734456175298803,Sci-Fi
512,81,2011,The Adjustment Bureau,50200000,62495645,126931325,139226970,3.7734456175298803,Thriller
516,57,2011,Cars 2,200000000,191450875,560155383,551606258,3.75803129,Adventure
516,57,2011,Cars 2,200000000,191450875,560155383,551606258,3.75803129,Animation
516,57,2011,Cars 2,200000000,191450875,560155383,551606258,3.75803129,Comedy
519,60,1997,Anastasia,53000000,58403409,139801096,145204505,3.739707641509434,Adventure
519,60,1997,Anastasia,53000000,58403409,139801096,145204505,3.739707641509434,Family
519,60,1997,Anastasia,53000000,58403409,139801096,145204505,3.739707641509434,Fantasy
520,32,2017,American Made,50000000,51342000,135569212,136911212,3.73822424,Action
520,32,2017,American Made,50000000,51342000,135569212,136911212,3.73822424,Comedy
521,15,2011,Moneyball,50000000,75605492,111300835,136906327,3.73812654,Drama
523,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,245404943,3.7267215888888887,Adventure
523,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,245404943,3.7267215888888887,Animation
523,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,245404943,3.7267215888888887,Comedy
524,40,2005,King Kong,207000000,218080025,550517357,561597382,3.7130308309178743,Action
524,40,2005,King Kong,207000000,218080025,550517357,561597382,3.7130308309178743,Adventure
525,69,2018,Smallfoot,80000000,83240103,213691277,216931380,3.71164225,Adventure
525,69,2018,Smallfoot,80000000,83240103,213691277,216931380,3.71164225,Animation
525,69,2018,Smallfoot,80000000,83240103,213691277,216931380,3.71164225,Comedy
526,77,2013,Epic,100000000,107518682,262794441,270313123,3.70313123,Adventure
526,77,2013,Epic,100000000,107518682,262794441,270313123,3.70313123,Animation
526,77,2013,Epic,100000000,107518682,262794441,270313123,3.70313123,Family
527,68,2014,Fury,80000000,85817906,210315681,216133587,3.7016698375,Action
527,68,2014,Fury,80000000,85817906,210315681,216133587,3.7016698375,Drama
529,96,2012,The Dictator,65000000,59650222,180148897,174799119,3.6892172153846152,Comedy
530,70,2018,Tomb Raider,90000000,58250803,273477501,241728304,3.6858700444444445,Action
530,70,2018,Tomb Raider,90000000,58250803,273477501,241728304,3.6858700444444445,Adventure
530,70,2018,Tomb Raider,90000000,58250803,273477501,241728304,3.6858700444444445,Fantasy
531,60,2014,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,340503242,3.6811278897637796,Adventure
531,60,2014,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,340503242,3.6811278897637796,Comedy
