index,Movie ID,Movie,Release Date,ARR,prod_budget_bucket
1562,tt0840361,The Town,2010,4.123429216216216,b3
1562,tt0840361,The Town,2010,4.123429216216216,b3
1562,tt0840361,The Town,2010,4.123429216216216,b3
1563,tt1564349,Dolphin Tale,2011,2.596452,b3
1564,tt2355597,Game Night,2018,3.1723806486486485,b3
1569,tt1385867,Cop Out,2010,1.5110786486486487,b3
1569,tt1385867,Cop Out,2010,1.5110786486486487,b3
1569,tt1385867,Cop Out,2010,1.5110786486486487,b3
1570,tt1161864,The Rite,2011,2.625513162162162,b3
1570,tt1161864,The Rite,2011,2.625513162162162,b3
1572,tt7666988,Magnolia,1999,1.309373027027027,b3
1572,tt7666988,Magnolia,1999,1.309373027027027,b3
1573,tt1243974,Aloha,2015,0.6861375945945946,b3
1573,tt1243974,Aloha,2015,0.6861375945945946,b3
1573,tt1243974,Aloha,2015,0.6861375945945946,b3
1575,tt1776364,A Star is Born,2018,12.040265861111111,b3
1579,tt1231587,Hot Tub Time Machine,2010,1.8324375,b3
1580,tt3381610,Breakdown,1997,1.3933095555555555,b3
1580,tt3381610,Breakdown,1997,1.3933095555555555,b3
1581,tt2978462,Dolphin Tale 2,2014,1.6062370277777778,b3
1582,tt4682786,Collateral Beauty,2016,2.369697027777778,b3
1582,tt4682786,Collateral Beauty,2016,2.369697027777778,b3
1590,tt1316616,There Be Dragons,2011,0.11169416666666666,b3
1590,tt1316616,There Be Dragons,2011,0.11169416666666666,b3
1591,tt1837636,Queen of the Desert,2017,0.04384841666666667,b3
1591,tt1837636,Queen of the Desert,2017,0.04384841666666667,b3
1591,tt1837636,Queen of the Desert,2017,0.04384841666666667,b3
1592,tt5358844,Head of State,2003,1.0876069602272727,b3
1593,tt1396484,It,2017,19.927370542857144,b3
1593,tt1396484,It,2017,19.927370542857144,b3
1597,tt1403865,True Grit,2010,7.207912228571429,b3
1597,tt1403865,True Grit,2010,7.207912228571429,b3
1599,tt7620218,Rush Hour,1998,7.008571428571429,b3
1600,tt2024432,Identity Thief,2013,5.0103308,b3
1600,tt2024432,Identity Thief,2013,5.0103308,b3
1600,tt2024432,Identity Thief,2013,5.0103308,b3
1602,tt1499658,Horrible Bosses,2011,6.069074314285714,b3
1602,tt1499658,Horrible Bosses,2011,6.069074314285714,b3
1604,tt3152624,Trainwreck,2015,4.032111342857143,b3
1604,tt3152624,Trainwreck,2015,4.032111342857143,b3
1604,tt3152624,Trainwreck,2015,4.032111342857143,b3
1605,tt2140373,Saving Mr. Banks,2013,3.2846435714285716,b3
1605,tt2140373,Saving Mr. Banks,2013,3.2846435714285716,b3
1605,tt2140373,Saving Mr. Banks,2013,3.2846435714285716,b3
1606,tt5097012,21,2008,4.567040828571429,b3
1614,tt2466604,Sky High,2005,2.3745531142857144,b3
1614,tt2466604,Sky High,2005,2.3745531142857144,b3
1614,tt2466604,Sky High,2005,2.3745531142857144,b3
1616,tt1179056,A Nightmare on Elm Street,2010,3.363703457142857,b3
1616,tt1179056,A Nightmare on Elm Street,2010,3.363703457142857,b3
1616,tt1179056,A Nightmare on Elm Street,2010,3.363703457142857,b3
1620,tt1028576,Secretariat,2010,1.7250356285714286,b3
1620,tt1028576,Secretariat,2010,1.7250356285714286,b3
1622,tt1632708,Friends with Benefits,2011,4.188454028571429,b3
1622,tt1632708,Friends with Benefits,2011,4.188454028571429,b3
1623,tt4438848,Neighbors 2: Sorority Rising,2016,3.1073606,b3
1625,tt2780192,Radio,2003,1.5226750857142857,b3
1626,tt5052474,Sicario: Day of the Soldado,2018,2.1681484571428573,b3
1626,tt5052474,Sicario: Day of the Soldado,2018,2.1681484571428573,b3
1626,tt5052474,Sicario: Day of the Soldado,2018,2.1681484571428573,b3
1629,tt1029360,Poltergeist,2015,2.7346591142857144,b3
1629,tt1029360,Poltergeist,2015,2.7346591142857144,b3
1630,tt5664636,Goosebumps 2: Haunted Halloween,2018,2.6654708,b3
1630,tt5664636,Goosebumps 2: Haunted Halloween,2018,2.6654708,b3
1631,tt1413492,12 Strong,2018,2.031953657142857,b3
1631,tt1413492,12 Strong,2018,2.031953657142857,b3
1639,tt0491152,Something Borrowed,2011,1.8595461714285715,b3
1639,tt0491152,Something Borrowed,2011,1.8595461714285715,b3
1639,tt0491152,Something Borrowed,2011,1.8595461714285715,b3
1641,tt1637688,In Time,2011,4.717255771428571,b3
1641,tt1637688,In Time,2011,4.717255771428571,b3
1641,tt1637688,In Time,2011,4.717255771428571,b3
1642,tt1212436,The Back-up Plan,2010,2.1508908285714288,b3
1642,tt1212436,The Back-up Plan,2010,2.1508908285714288,b3
1643,tt1616195,J. Edgar,2011,2.417315142857143,b3
1643,tt1616195,J. Edgar,2011,2.417315142857143,b3
1643,tt1616195,J. Edgar,2011,2.417315142857143,b3
1645,tt4560436,Mile 22,2018,1.8941463142857142,b3
1645,tt4560436,Mile 22,2018,1.8941463142857142,b3
1645,tt4560436,Mile 22,2018,1.8941463142857142,b3
1646,tt2967224,Hot Pursuit,2015,1.3049003428571428,b3
1646,tt2967224,Hot Pursuit,2015,1.3049003428571428,b3
1646,tt2967224,Hot Pursuit,2015,1.3049003428571428,b3
1647,tt2296697,Concussion,2015,1.4389654285714286,b3
1648,tt1615160,The Foreigner,2017,4.022381714285714,b3
1648,tt1615160,The Foreigner,2017,4.022381714285714,b3
1649,tt3667264,Closer,2004,3.3193627142857145,b3
1656,tt2168766,Adrift,2018,1.654205457142857,b3
1657,tt4946644,Mirrors,2008,2.206302742857143,b3
1658,tt3717252,Underworld: Blood Wars,2017,2.320263485714286,b3
1658,tt3717252,Underworld: Blood Wars,2017,2.320263485714286,b3
1662,tt1600195,Abduction,2011,2.4756674,b3
1662,tt1600195,Abduction,2011,2.4756674,b3
1665,tt1712170,Alex Cross,2012,1.0121931142857143,b3
1665,tt1712170,Alex Cross,2012,1.0121931142857143,b3
1669,tt3276924,Heist,2001,0.8259090571428571,b3
1669,tt3276924,Heist,2001,0.8259090571428571,b3
1669,tt3276924,Heist,2001,0.8259090571428571,b3
1671,tt3553442,Whiskey Tango Foxtrot,2016,0.7243070571428571,b3
1671,tt3553442,Whiskey Tango Foxtrot,2016,0.7243070571428571,b3
1671,tt3553442,Whiskey Tango Foxtrot,2016,0.7243070571428571,b3
1673,tt2679042,Hitman: Agent 47,2015,2.348080085714286,b3
1673,tt2679042,Hitman: Agent 47,2015,2.348080085714286,b3
1673,tt2679042,Hitman: Agent 47,2015,2.348080085714286,b3
1675,tt1547234,Premium Rush,2012,0.8969486,b3
1675,tt1547234,Premium Rush,2012,0.8969486,b3
1675,tt1547234,Premium Rush,2012,0.8969486,b3
1676,tt1235522,Broken City,2013,0.9851441428571429,b3
1676,tt1235522,Broken City,2013,0.9851441428571429,b3
1676,tt1235522,Broken City,2013,0.9851441428571429,b3
1678,tt9095294,Wonder Boys,2000,0.9549281428571429,b3
1678,tt9095294,Wonder Boys,2000,0.9549281428571429,b3
1679,tt3705608,Cursed,2005,0.7175686,b3
1682,tt0492389,Furry Vengeance,2010,1.124005057142857,b3
1683,tt1904996,Parker,2013,1.386953942857143,b3
1683,tt1904996,Parker,2013,1.386953942857143,b3
1683,tt1904996,Parker,2013,1.386953942857143,b3
1685,tt1438173,Bait,2000,0.4420562571428571,b3
1685,tt1438173,Bait,2000,0.4420562571428571,b3
1685,tt1438173,Bait,2000,0.4420562571428571,b3
1689,tt0478304,The Tree of Life,2011,1.7634807428571428,b3
1691,tt3763866,Zoom,2006,0.35731965714285713,b3
1691,tt3763866,Zoom,2006,0.35731965714285713,b3
1694,tt1742334,Sabotage,2014,0.5250412285714285,b3
1694,tt1742334,Sabotage,2014,0.5250412285714285,b3
1694,tt1742334,Sabotage,2014,0.5250412285714285,b3
1697,tt2126400,Unfinished Business,2015,0.3775443142857143,b3
1698,tt2159988,The Walk,2015,1.756917257142857,b3
1698,tt2159988,The Walk,2015,1.756917257142857,b3
1700,tt2304771,Mandela: Long Walk to Freedom,2013,0.8540114857142858,b3
1700,tt2304771,Mandela: Long Walk to Freedom,2013,0.8540114857142858,b3
1704,tt3381008,The Brothers Grimsby,2016,0.8205848571428571,b3
1704,tt3381008,The Brothers Grimsby,2016,0.8205848571428571,b3
1704,tt3381008,The Brothers Grimsby,2016,0.8205848571428571,b3
1705,tt1758810,The Snowman,2017,1.2350327428571428,b3
1705,tt1758810,The Snowman,2017,1.2350327428571428,b3
1709,tt1164999,Biutiful,2011,0.7053578285714286,b3
1709,tt1164999,Biutiful,2011,0.7053578285714286,b3
1712,tt2980210,A Hologram for the King,2016,0.3384574285714286,b3
1712,tt2980210,A Hologram for the King,2016,0.3384574285714286,b3
1712,tt2980210,A Hologram for the King,2016,0.3384574285714286,b3
1716,tt1656186,Stolen,2012,0.5133641714285714,b3
1716,tt1656186,Stolen,2012,0.5133641714285714,b3
1716,tt1656186,Stolen,2012,0.5133641714285714,b3
1717,tt1674784,Trespass,2011,0.022472342857142856,b3
1717,tt1674784,Trespass,2011,0.022472342857142856,b3
1717,tt1674784,Trespass,2011,0.022472342857142856,b3
1719,tt1321869,The Lovers,2015,0.0015399714285714286,b3
1719,tt1321869,The Lovers,2015,0.0015399714285714286,b3
1719,tt1321869,The Lovers,2015,0.0015399714285714286,b3
1721,tt1093357,The Darkest Hour,2011,1.805509051724138,b3
1721,tt1093357,The Darkest Hour,2011,1.805509051724138,b3
1721,tt1093357,The Darkest Hour,2011,1.805509051724138,b3
1722,tt3890160,Baby Driver,2017,6.708946617647059,b3
1722,tt3890160,Baby Driver,2017,6.708946617647059,b3
1722,tt3890160,Baby Driver,2017,6.708946617647059,b3
1723,tt1790864,The Maze Runner,2014,10.244701794117647,b3
1724,tt2726560,The Longest Ride,2015,1.876556705882353,b3
1724,tt2726560,The Longest Ride,2015,1.876556705882353,b3
1725,tt5004902,The Age of Innocence,1993,0.9416174411764706,b3
1727,tt4073790,The Darkest Minds,2018,1.128277294117647,b3
1727,tt4073790,The Darkest Minds,2018,1.128277294117647,b3
1727,tt4073790,The Darkest Minds,2018,1.128277294117647,b3
1731,tt3148834,Thunder and the House of Magic,2014,1.8406623529411765,b3
1731,tt3148834,Thunder and the House of Magic,2014,1.8406623529411765,b3
1734,tt4706692,Exit Wounds,2001,2.4229878484848486,b3
1734,tt4706692,Exit Wounds,2001,2.4229878484848486,b3
1735,tt2823054,Mike and Dave Need Wedding Dates,2016,2.2999424242424245,b3
1735,tt2823054,Mike and Dave Need Wedding Dates,2016,2.2999424242424245,b3
1735,tt2823054,Mike and Dave Need Wedding Dates,2016,2.2999424242424245,b3
1736,tt1800741,Step Up Revolution,2012,5.0167360606060605,b3
1736,tt1800741,Step Up Revolution,2012,5.0167360606060605,b3
1739,tt3252624,The Watcher,2000,1.4323584545454546,b3
1740,tt1656190,Safe,2012,1.257430696969697,b3
1740,tt1656190,Safe,2012,1.257430696969697,b3
1740,tt1656190,Safe,2012,1.257430696969697,b3
1741,tt2805976,Doomsday,2008,0.6551875151515152,b3
1744,tt1981107,The Young and Prodigious T.S. Spivet,2015,0.010839,b3
1744,tt1981107,The Young and Prodigious T.S. Spivet,2015,0.010839,b3
1744,tt1981107,The Young and Prodigious T.S. Spivet,2015,0.010839,b3
1745,tt1817771,Freaks of Nature,2015,0.0021502424242424243,b3
1745,tt1817771,Freaks of Nature,2015,0.0021502424242424243,b3
1746,tt1478338,Bridesmaids,2011,8.911754553846153,b3
1746,tt1478338,Bridesmaids,2011,8.911754553846153,b3
1748,tt1931435,The Big Wedding,2013,1.4900298769230769,b3
1748,tt1931435,The Big Wedding,2013,1.4900298769230769,b3
1748,tt1931435,The Big Wedding,2013,1.4900298769230769,b3
1751,tt6209808,Phenomenon,1996,4.7511369375,b3
1755,tt1135084,Takers,2010,2.205852125,b3
1755,tt1135084,Takers,2010,2.205852125,b3
1755,tt1135084,Takers,2010,2.205852125,b3
1756,tt0945513,Source Code,2011,4.38839059375,b3
1756,tt0945513,Source Code,2011,4.38839059375,b3
1759,tt6791096,I Feel Pretty,2018,2.86105615625,b3
1759,tt6791096,I Feel Pretty,2018,2.86105615625,b3
1761,tt1464174,"Big Mommas: Like Father, Like Son",2011,2.5728890625,b3
1761,tt1464174,"Big Mommas: Like Father, Like Son",2011,2.5728890625,b3
1761,tt1464174,"Big Mommas: Like Father, Like Son",2011,2.5728890625,b3
1762,tt3797214,Alive,1993,1.1343646875,b3
1766,tt0790628,The Incredible Burt Wonderstone,2013,0.85601903125,b3
1766,tt0790628,The Incredible Burt Wonderstone,2013,0.85601903125,b3
1769,tt6628394,Bad Times at the El Royale,2018,0.91263684375,b3
1769,tt6628394,Bad Times at the El Royale,2018,0.91263684375,b3
1770,tt1322312,Going the Distance,2010,1.3626246875,b3
1770,tt1322312,Going the Distance,2010,1.3626246875,b3
1772,tt1053424,Repo Men,2010,0.5686011875,b3
1772,tt1053424,Repo Men,2010,0.5686011875,b3
1779,tt2093091,Criminal,2016,1.2308337142857142,b3
1779,tt2093091,Criminal,2016,1.2308337142857142,b3
1779,tt2093091,Criminal,2016,1.2308337142857142,b3
1780,tt0453562,42,2013,3.1442161612903226,b3
1780,tt0453562,42,2013,3.1442161612903226,b3
1781,tt1907668,Flight,2012,5.179304451612904,b3
1781,tt1907668,Flight,2012,5.179304451612904,b3
1783,tt2278388,The Grand Budapest Hotel,2014,5.289718096774194,b3
1783,tt2278388,The Grand Budapest Hotel,2014,5.289718096774194,b3
1783,tt2278388,The Grand Budapest Hotel,2014,5.289718096774194,b3
1784,tt1524930,Vacation,2015,3.300209677419355,b3
1784,tt1524930,Vacation,2015,3.300209677419355,b3
1786,tt2353965,Frequency,2000,2.1961184193548386,b3
1788,tt1244659,Extraordinary Measures,2010,0.5105478709677419,b3
1789,tt2720826,Birth of the Dragon,2017,0.2329190322580645,b3
1789,tt2720826,Birth of the Dragon,2017,0.2329190322580645,b3
1789,tt2720826,Birth of the Dragon,2017,0.2329190322580645,b3
1792,tt3104988,Crazy Rich Asians,2018,7.936657033333334,b3
1792,tt3104988,Crazy Rich Asians,2018,7.936657033333334,b3
1793,tt1966382,Chicago,2002,10.225684833333334,b3
1794,tt6673682,Big Daddy,1999,7.6213761,b3
1796,tt1606389,The Vow,2012,6.587272,b3
1796,tt1606389,The Vow,2012,6.587272,b3
1797,tt4036590,Speed,1994,9.44,b3
1798,tt1327773,Lee Daniels' The Butler,2013,5.900849933333333,b3
1798,tt1327773,Lee Daniels' The Butler,2013,5.900849933333333,b3
1802,tt1620981,The Addams Family,1991,6.3834082,b3
1810,tt1850457,Sisters,2015,3.5343553333333335,b3
1814,tt2324384,The Notebook,2004,3.8675007666666668,b3
1822,tt1276104,Looper,2012,5.6822135,b3
1822,tt1276104,Looper,2012,5.6822135,b3
1822,tt1276104,Looper,2012,5.6822135,b3
1823,tt1588173,Warm Bodies,2013,3.8373869333333332,b3
1823,tt1588173,Warm Bodies,2013,3.8373869333333332,b3
1823,tt1588173,Warm Bodies,2013,3.8373869333333332,b3
1825,tt1821658,The Nut Job,2014,4.0843322,b3
1825,tt1821658,The Nut Job,2014,4.0843322,b3
1826,tt2223552,Down to Earth,2001,2.372408366666667,b3
1826,tt2223552,Down to Earth,2001,2.372408366666667,b3
1828,tt1535438,Hope Springs,2012,4.4361765,b3
1828,tt1535438,Hope Springs,2012,4.4361765,b3
1828,tt1535438,Hope Springs,2012,4.4361765,b3
1833,tt3833460,Bride Wars,2009,3.838347466666667,b3
1835,tt10340148,Midnight in Paris,2011,5.416759133333334,b3
1835,tt10340148,Midnight in Paris,2011,5.416759133333334,b3
1835,tt10340148,Midnight in Paris,2011,5.416759133333334,b3
1836,tt4555426,Darkest Hour,2017,5.026905733333333,b3
1836,tt4555426,Darkest Hour,2017,5.026905733333333,b3
1840,tt1826727,Life of the Party,2018,2.191997033333333,b3
1840,tt1826727,Life of the Party,2018,2.191997033333333,b3
1841,tt0892318,Letters to Juliet,2010,2.7382846,b3
1841,tt0892318,Letters to Juliet,2010,2.7382846,b3
1841,tt0892318,Letters to Juliet,2010,2.7382846,b3
1843,tt4650752,Message in a Bottle,1999,1.7626672,b3
1844,tt1798684,Southpaw,2015,3.138548533333333,b3
1845,tt2406566,Atomic Blonde,2017,3.2781807666666665,b3
1845,tt2406566,Atomic Blonde,2017,3.2781807666666665,b3
1850,tt3397884,Sicario,2015,2.8131249666666664,b3
1850,tt3397884,Sicario,2015,2.8131249666666664,b3
1850,tt3397884,Sicario,2015,2.8131249666666664,b3
1851,tt1259528,Den of Thieves,2018,2.671046366666667,b3
1851,tt1259528,Den of Thieves,2018,2.671046366666667,b3
1851,tt1259528,Den of Thieves,2018,2.671046366666667,b3
1852,tt0383010,The Three Stooges,2012,1.8017416333333334,b3
1854,tt2911666,John Wick,2014,2.5411667,b3
1854,tt2911666,John Wick,2014,2.5411667,b3
1854,tt2911666,John Wick,2014,2.5411667,b3
1856,tt1655441,The Age of Adaline,2015,2.299484533333333,b3
1856,tt1655441,The Age of Adaline,2015,2.299484533333333,b3
1857,tt1193631,Step Up 3D,2010,5.529637233333333,b3
1857,tt1193631,Step Up 3D,2010,5.529637233333333,b3
1859,tt1259521,The Cabin in the Woods,2012,2.3563322666666666,b3
1862,tt0993842,Hanna,2011,2.1781231333333335,b3
1862,tt0993842,Hanna,2011,2.1781231333333335,b3
1862,tt0993842,Hanna,2011,2.1781231333333335,b3
1867,tt1728973,The Family,2013,1.7026180333333334,b3
1867,tt1728973,The Family,2013,1.7026180333333334,b3
1868,tt6802308,The 15:17 to Paris,2018,1.8698733333333333,b3
1868,tt6802308,The 15:17 to Paris,2018,1.8698733333333333,b3
1868,tt6802308,The 15:17 to Paris,2018,1.8698733333333333,b3
1870,tt1583420,Larry Crowne,2011,2.0483045,b3
1870,tt1583420,Larry Crowne,2011,2.0483045,b3
1870,tt1583420,Larry Crowne,2011,2.0483045,b3
1871,tt1939659,Carrie,2013,2.746984,b3
1871,tt1939659,Carrie,2013,2.746984,b3
1873,tt1137450,Death Wish,2018,1.6191988333333334,b3
1873,tt1137450,Death Wish,2018,1.6191988333333334,b3
1873,tt1137450,Death Wish,2018,1.6191988333333334,b3
1875,tt1674771,Entourage,2015,1.5479512666666666,b3
1877,tt2053463,Side Effects,2013,2.2247379333333335,b3
1877,tt2053463,Side Effects,2013,2.2247379333333335,b3
1878,tt5719388,9,2009,1.6186666333333333,b3
1879,tt2377322,Deliver Us from Evil,2014,2.9318872666666667,b3
1879,tt2377322,Deliver Us from Evil,2014,2.9318872666666667,b3
1880,tt2473602,Get on Up,2014,1.1113289333333334,b3
1880,tt2473602,Get on Up,2014,1.1113289333333334,b3
1882,tt1195478,The Five-Year Engagement,2012,2.0541273,b3
1882,tt1195478,The Five-Year Engagement,2012,2.0541273,b3
1884,tt1449283,Winnie the Pooh,2011,1.6715202333333334,b3
1884,tt1449283,Winnie the Pooh,2011,1.6715202333333334,b3
1887,tt4537896,White Boy Rick,2018,0.8649327666666666,b3
1887,tt4537896,White Boy Rick,2018,0.8649327666666666,b3
1888,tt3687104,Virtuosity,1995,0.7999408666666666,b3
1888,tt3687104,Virtuosity,1995,0.7999408666666666,b3
1890,tt0881320,Sanctum,2011,3.631903266666667,b3
1890,tt0881320,Sanctum,2011,3.631903266666667,b3
1890,tt0881320,Sanctum,2011,3.631903266666667,b3
1892,tt2560702,Ballerina,2017,3.2297609666666665,b3
1892,tt2560702,Ballerina,2017,3.2297609666666665,b3
1894,tt1458175,The Next Three Days,2010,2.241863866666667,b3
1894,tt1458175,The Next Three Days,2010,2.241863866666667,b3
1894,tt1458175,The Next Three Days,2010,2.241863866666667,b3
1895,tt6421110,Proud Mary,2018,0.7236513,b3
1895,tt6421110,Proud Mary,2018,0.7236513,b3
1895,tt6421110,Proud Mary,2018,0.7236513,b3
1898,tt2364841,Runner Runner,2013,2.0170893333333333,b3
1898,tt2364841,Runner Runner,2013,2.0170893333333333,b3
1900,tt4849438,Baahubali 2: The Conclusion,2017,8.783430466666667,b3
1900,tt4849438,Baahubali 2: The Conclusion,2017,8.783430466666667,b3
1903,tt1438176,Fright Night,2011,1.3506883,b3
1903,tt1438176,Fright Night,2011,1.3506883,b3
1905,tt2080374,Steve Jobs,2015,1.1859669,b3
1905,tt2080374,Steve Jobs,2015,1.1859669,b3
1912,tt7319268,The Cave,2005,0.9049330333333333,b3
1912,tt7319268,The Cave,2005,0.9049330333333333,b3
1913,tt2492700,Godsend,2004,0.5636902666666667,b3
1916,tt2080410,The New World,2005,0.8728133333333333,b3
1918,tt1549920,The Last Stand,2013,1.6110252333333333,b3
1918,tt1549920,The Last Stand,2013,1.6110252333333333,b3
1922,tt2101341,Dead Man Down,2013,0.6533324666666667,b3
1922,tt2101341,Dead Man Down,2013,0.6533324666666667,b3
1922,tt2101341,Dead Man Down,2013,0.6533324666666667,b3
1926,tt1212428,The Lost City of Z,2017,0.5707274333333333,b3
1926,tt1212428,The Lost City of Z,2017,0.5707274333333333,b3
1926,tt1212428,The Lost City of Z,2017,0.5707274333333333,b3
1928,tt3922818,The Space Between Us,2017,0.5493801666666667,b3
1928,tt3922818,The Space Between Us,2017,0.5493801666666667,b3
1928,tt3922818,The Space Between Us,2017,0.5493801666666667,b3
1930,tt1423894,Barney's Version,2011,0.2948525,b3
1930,tt1423894,Barney's Version,2011,0.2948525,b3
1931,tt2213726,Trapped,2002,0.2305623,b3
1932,tt2233624,Kin,2018,0.3365607,b3
1933,tt3881784,Stronger,2017,0.29289173333333335,b3
1933,tt3881784,Stronger,2017,0.29289173333333335,b3
1934,tt2425486,Gloria,1999,0.1655831,b3
1934,tt2425486,Gloria,1999,0.1655831,b3
1934,tt2425486,Gloria,1999,0.1655831,b3
1936,tt4519438,The Merchant of Venice,2004,0.6255195,b3
1941,tt4463894,Shaft,2019,0.02,b3
1941,tt4463894,Shaft,2019,0.02,b3
1941,tt4463894,Shaft,2019,0.02,b3
1942,tt1586752,Machine Gun Preacher,2011,0.12406626666666666,b3
1942,tt1586752,Machine Gun Preacher,2011,0.12406626666666666,b3
1942,tt1586752,Machine Gun Preacher,2011,0.12406626666666666,b3
1943,tt3576728,Bilal: A New Breed of Hero,2018,0.021619966666666667,b3
1943,tt3576728,Bilal: A New Breed of Hero,2018,0.021619966666666667,b3
1948,tt2231253,Wild Card,2015,0.14385963333333332,b3
1948,tt2231253,Wild Card,2015,0.14385963333333332,b3
1948,tt2231253,Wild Card,2015,0.14385963333333332,b3
1949,tt2814362,United Passions,2015,0.005627733333333333,b3
1951,tt2095649,Grace of Monaco,2015,0.8399963666666667,b3
1951,tt2095649,Grace of Monaco,2015,0.8399963666666667,b3
1951,tt2095649,Grace of Monaco,2015,0.8399963666666667,b3
1956,tt1230120,Collide,2017,0.18721568493150684,b3
1957,tt2848292,Pitch Perfect 2,2015,9.918119586206897,b3
1959,tt5599520,Night School,2018,3.5520273103448274,b3
1960,tt2702724,The Boss,2016,2.7121450689655173,b3
1964,tt5439796,Logan Lucky,2017,1.526354172413793,b3
1964,tt5439796,Logan Lucky,2017,1.526354172413793,b3
1964,tt5439796,Logan Lucky,2017,1.526354172413793,b3
1965,tt4136084,Florence Foster Jenkins,2016,1.931046172413793,b3
1965,tt4136084,Florence Foster Jenkins,2016,1.931046172413793,b3
1965,tt4136084,Florence Foster Jenkins,2016,1.931046172413793,b3
1972,tt3206146,Unhinged,2019,0.0,b3
1975,tt6139732,Aladdin,1992,18.001793535714285,b3
1975,tt6139732,Aladdin,1992,18.001793535714285,b3
1976,tt1398426,Straight Outta Compton,2015,7.22082075,b3
1976,tt1398426,Straight Outta Compton,2015,7.22082075,b3
1977,tt3564472,Girls Trip,2017,5.0316554642857145,b3
1977,tt3564472,Girls Trip,2017,5.0316554642857145,b3
1980,tt6359956,A Bad Moms Christmas,2017,4.561091071428572,b3
1980,tt6359956,A Bad Moms Christmas,2017,4.561091071428572,b3
1981,tt1702439,Safe Haven,2013,3.358962535714286,b3
1981,tt1702439,Safe Haven,2013,3.358962535714286,b3
1981,tt1702439,Safe Haven,2013,3.358962535714286,b3
1982,tt1596363,The Big Short,2015,4.755812571428572,b3
1982,tt1596363,The Big Short,2015,4.755812571428572,b3
1982,tt1596363,The Big Short,2015,4.755812571428572,b3
1983,tt2914200,Role Models,2008,3.3750295,b3
1984,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,3.6206888214285713,b3
1985,tt10109982,Miracle,2004,2.302668035714286,b3
1986,tt1204975,Last Vegas,2013,4.032648821428571,b3
1986,tt1204975,Last Vegas,2013,4.032648821428571,b3
1989,tt1967669,Tag,2018,2.750935214285714,b3
1991,tt6149830,Identity,2003,2.9351315357142855,b3
1992,tt8259618,Serendipity,2001,2.7670463214285714,b3
1993,tt1250777,Kick-Ass,2010,3.4832547857142857,b3
1993,tt1250777,Kick-Ass,2010,3.4832547857142857,b3
1999,tt1622547,30 Minutes or Less,2011,1.463097,b3
1999,tt1622547,30 Minutes or Less,2011,1.463097,b3
1999,tt1622547,30 Minutes or Less,2011,1.463097,b3
2002,tt2172934,3 Days to Kill,2014,1.391425,b3
2002,tt2172934,3 Days to Kill,2014,1.391425,b3
2002,tt2172934,3 Days to Kill,2014,1.391425,b3
2003,tt1650554,Kick-Ass 2,2013,2.254639607142857,b3
2003,tt1650554,Kick-Ass 2,2013,2.254639607142857,b3
2003,tt1650554,Kick-Ass 2,2013,2.254639607142857,b3
2005,tt0365907,A Walk Among the Tombstones,2014,2.2181638214285715,b3
2005,tt0365907,A Walk Among the Tombstones,2014,2.2181638214285715,b3
2005,tt0365907,A Walk Among the Tombstones,2014,2.2181638214285715,b3
2006,tt1273678,The Spy Next Door,2010,1.6697449285714285,b3
2006,tt1273678,The Spy Next Door,2010,1.6697449285714285,b3
2007,tt1430612,Brick Mansions,2014,2.6221865714285713,b3
2007,tt1430612,Brick Mansions,2014,2.6221865714285713,b3
2008,tt6040918,Just My Luck,2006,1.36285375,b3
2010,tt3316948,American Ultra,2015,1.0819652857142856,b3
2010,tt3316948,American Ultra,2015,1.0819652857142856,b3
2012,tt1374989,Pride and Prejudice and Zombies,2016,0.594225,b3
2012,tt1374989,Pride and Prejudice and Zombies,2016,0.594225,b3
2012,tt1374989,Pride and Prejudice and Zombies,2016,0.594225,b3
2023,tt1710396,Joyful Noise,2012,1.1330150545454545,b3
2023,tt1710396,Joyful Noise,2012,1.1330150545454545,b3
2026,tt1521197,Anonymous,2011,0.5751094181818182,b3
2026,tt1521197,Anonymous,2011,0.5751094181818182,b3
2027,tt1219289,Limitless,2011,5.761663666666666,b3
2033,tt2241351,Money Monster,2016,3.461707222222222,b3
2033,tt2241351,Money Monster,2016,3.461707222222222,b3
2033,tt2241351,Money Monster,2016,3.461707222222222,b3
2046,tt8653840,Flawless,1999,0.16612907407407407,b3
2048,tt9201248,What Just Happened,2008,0.08933788888888888,b3
2060,tt4828330,Red Eye,2005,3.717941769230769,b3
2062,tt1980209,Pain & Gain,2013,3.125972730769231,b3
2062,tt1980209,Pain & Gain,2013,3.125972730769231,b3
2062,tt1980209,Pain & Gain,2013,3.125972730769231,b3
2066,tt1038686,Legion,2010,2.6018297692307693,b3
2066,tt1038686,Legion,2010,2.6018297692307693,b3
2067,tt1212450,Lawless,2012,2.0920648846153846,b3
2067,tt1212450,Lawless,2012,2.0920648846153846,b3
2069,tt10465764,Brothers,2009,1.7324565384615385,b3
2070,tt1972779,The Best of Me,2014,1.5792083846153846,b3
2070,tt1972779,The Best of Me,2014,1.5792083846153846,b3
2072,tt6404166,Original Sin,2001,0.6354388461538462,b3
2073,tt1486192,The Raven,2012,1.176992346153846,b3
2073,tt1486192,The Raven,2012,1.176992346153846,b3
2078,tt1837703,The Fifth Estate,2013,0.23669892307692308,b3
2078,tt1837703,The Fifth Estate,2013,0.23669892307692308,b3
