,index,Movie,Release Date,ARR,prod_budget_bucket,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,person_id,primary_name,birth_year,death_year,primary_profession
131,3933,Oculus,2014,8.8230992,b1,tt2388715,Oculus,Oculus,2013,104.0,"Horror,Mystery",nm1093039,Mike Flanagan,1978.0,,"editor,writer,director"
137,3934,Dallas Buyers Club,2013,12.122369,b1,tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",nm0885249,Jean-Marc Vallée,1963.0,,"producer,director,editor"
139,3935,No Escape,2015,8.5689032,b1,tt1781922,No Escape,No Escape,2015,103.0,"Action,Thriller",nm0235719,John Erick Dowdle,1972.0,,"director,writer,producer"
143,3936,The Lazarus Effect,2015,7.671862,b1,tt2918436,The Lazarus Effect,The Lazarus Effect,2015,83.0,"Horror,Mystery,Sci-Fi",nm0312173,David Gelb,1983.0,,"producer,director,writer"
149,3938,Our Idiot Brother,2011,5.1722498,b1,tt1637706,Our Idiot Brother,Our Idiot Brother,2011,90.0,"Comedy,Drama",nm0673400,Jesse Peretz,1968.0,,"director,producer,writer"
155,3939,The Strangers: Prey at Night,2018,5.9920102,b1,tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,85.0,Horror,nm1266897,Johannes Roberts,1976.0,,"director,writer,producer"
157,3942,Billy Elliot,2000,21.850749,b1,tt4085696,Billy Elliot,Billy Elliot the Musical Live,2014,169.0,"Comedy,Drama,Music",nm0197636,Stephen Daldry,1960.0,,"producer,director,miscellaneous"
158,3942,Billy Elliot,2000,21.850749,b1,tt4085696,Billy Elliot,Billy Elliot the Musical Live,2014,169.0,"Comedy,Drama,Music",nm3614151,Brett Sullivan,,,"director,editor,producer"
161,3943,The Way Way Back,2013,5.370762,b1,tt1727388,The Way Way Back,The Way Way Back,2013,103.0,"Comedy,Drama",nm0269542,Nat Faxon,,,"actor,producer,writer"
162,3943,The Way Way Back,2013,5.370762,b1,tt1727388,The Way Way Back,The Way Way Back,2013,103.0,"Comedy,Drama",nm0711110,Jim Rash,1971.0,,"actor,producer,writer"
169,3944,"As Above, So Below",2014,8.3648132,b1,tt10012842,"As Above, So Below","As Above, So Below",2012,,Documentary,nm1502645,Sarah Christman,,,"miscellaneous,director,editor"
170,3946,The Apostle,1997,4.255554,b1,tt1331294,The Apostle,O Apóstolo,2012,80.0,"Animation,Horror",nm2029797,Fernando Cortizo,1973.0,,"director,writer,cinematographer"
171,3949,Race,2016,4.7491544,b1,tt1568874,Race,Race,2010,59.0,"Biography,Documentary,History",nm2754289,Katherine Cecil,,,"producer,director,writer"
172,3950,Still Alice,2015,8.3399224,b1,tt3316960,Still Alice,Still Alice,2014,101.0,Drama,nm0922903,Wash Westmoreland,1966.0,,"director,writer,assistant_director"
173,3950,Still Alice,2015,8.3399224,b1,tt3316960,Still Alice,Still Alice,2014,101.0,Drama,nm0322144,Richard Glatzer,1952.0,2015.0,"miscellaneous,producer,writer"
178,3951,Apollo 18,2011,5.3035638,b1,tt1772240,Apollo 18,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",nm1018426,Gonzalo López-Gallego,,,"editor,director,writer"
184,3952,"Paul, Apostle of Christ",2018,5.1058996,b1,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",nm1358366,Andrew Hyatt,1982.0,,"miscellaneous,director,writer"
186,3953,Addicted,2014,3.4998484,b1,tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",nm0937306,Bille Woodruff,,,"director,cinematographer,producer"
192,3957,Spring Breakers,2013,6.2298502000000004,b1,tt2101441,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",nm0005101,Harmony Korine,1973.0,,"director,writer,actor"
195,3958,It Comes at Night,2017,3.9440406,b1,tt4695012,It Comes at Night,It Comes at Night,2017,91.0,"Horror,Mystery",nm4099092,Trey Edward Shults,,,"director,writer,editor"
197,3964,Before I Fall,2017,3.7891364000000003,b1,tt1691916,Before I Fall,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",nm1735543,Ry Russo-Young,1981.0,,"director,actress,writer"
201,3966,Fifty Shades of Black,2016,4.422615,b1,tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,92.0,Comedy,nm1639277,Michael Tiddes,,,"director,producer,writer"
203,3969,The Belko Experiment,2017,2.3585884,b1,tt1082807,The Belko Experiment,The Belko Experiment,2016,89.0,"Horror,Thriller",nm0572562,Greg McLean,,,"writer,producer,director"
205,3970,The Perfect Match,2016,2.03641,b1,tt3444696,The Perfect Match,The Perfect Match,2013,87.0,"Biography,Documentary,Family",nm6194652,Jennifer Barbaro,,,"producer,director,editor"
206,3974,The Forsaken,2001,1.3510541999999999,b1,tt5124556,The Forsaken,The Forsaken,2015,86.0,"Drama,Horror,Thriller",nm0868857,Yolanda Torres,,,"producer,editor,assistant_director"
209,3975,Fahrenheit 11/9,2018,1.330743,b1,tt8632862,Fahrenheit 11/9,Fahrenheit 11/9,2018,128.0,Documentary,nm0601619,Michael Moore,1954.0,,"director,producer,writer"
210,3976,Sea Rex 3D: Journey to a Prehistoric World,2010,3.3030406,b1,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,nm3654605,Ronan Chapalain,,,"writer,visual_effects,director"
211,3976,Sea Rex 3D: Journey to a Prehistoric World,2010,3.3030406,b1,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,nm0904449,Pascal Vuong,,,"producer,director,writer"
216,3982,90 Minutes in Heaven,2015,0.9632284,b1,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,121.0,Drama,nm0689187,Michael Polish,1970.0,,"director,writer,producer"
219,3983,Incarnate,2016,1.8742072,b1,tt3216348,Incarnate,Incarnate,2016,91.0,"Horror,Thriller",nm0679031,Brad Peyton,1978.0,,"producer,writer,director"
221,3988,Table 19,2017,0.9240798000000001,b1,tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",nm0998825,Jeffrey Blitz,1969.0,,"director,producer,writer"
230,3989,Green Room,2016,0.7615006,b1,tt4062536,Green Room,Green Room,2015,95.0,"Horror,Music,Thriller",nm1099918,Jeremy Saulnier,1976.0,,"camera_department,cinematographer,director"
232,3990,Thoroughbreds,2018,0.6374604,b1,tt5649108,Thoroughbreds,Thoroughbreds,2017,92.0,"Comedy,Crime,Drama",nm8083973,Cory Finley,,,"writer,director"
235,3992,The Other Side of the Door,2016,2.5810214,b1,tt3566920,The Other Side of the Door,The Other Side of the Door,2014,90.0,Drama,nm3777641,Ira Farmer,,,"producer,director,writer"
236,3993,Everything Must Go,2011,0.5642020000000001,b1,tt1531663,Everything Must Go,Everything Must Go,2010,97.0,"Comedy,Drama",nm3656297,Dan Rush,,,"director,writer"
240,3994,Kill the Messenger,2014,1.3313409999999999,b1,tt1216491,Kill the Messenger,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",nm0191147,Michael Cuesta,1963.0,,"producer,director,writer"
246,3995,Rabbit Hole,2010,1.2410068,b1,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,nm0593463,John Cameron Mitchell,1963.0,,"actor,director,writer"
247,3996,Jem and the Holograms,2015,0.47378739999999997,b1,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",nm0160840,Jon M. Chu,1979.0,,"producer,writer,director"
249,3997,Paterson,2016,2.1455072,b1,tt5247022,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",nm0000464,Jim Jarmusch,1953.0,,"director,writer,actor"
258,4003,Atlas Shrugged: Who Is John Galt?,2014,0.17033800000000002,b1,tt2800038,Atlas Shrugged: Who Is John Galt?,Atlas Shrugged: Part III,2014,99.0,"Drama,Mystery,Sci-Fi",nm2690726,James Manera,,,"director,producer,writer"
270,4007,Ain't Them Bodies Saints,2013,0.2150018,b1,tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",nm1108007,David Lowery,1980.0,,"editor,producer,director"
273,4014,Cop Car,2015,0.028731599999999996,b1,tt3813310,Cop Car,Cop Car,2015,88.0,"Crime,Thriller",nm1218281,Jon Watts,1981.0,,"director,producer,writer"
277,4019,Stuck,2008,0.013500999999999999,b1,tt2232596,Stuck,Stuck,2012,,"Comedy,Drama",nm5091834,Michael Courtney,,,"cinematographer,director,producer"
279,4021,Rudderless,2014,0.11344380000000001,b1,tt1798243,Rudderless,Rudderless,2014,105.0,"Comedy,Drama,Music",nm0000513,William H. Macy,1950.0,,"actor,writer,soundtrack"
285,4023,Grace,2009,0.0016594000000000001,b1,tt1555814,Grace,Grace,2011,98.0,"Crime,Drama,Horror",nm1584895,Rodger Edralin,,,"producer,director,writer"
288,4024,Area 51,2015,0.0015112,b1,tt1519461,Area 51,Area 51,2015,91.0,"Horror,Sci-Fi,Thriller",nm2305431,Oren Peli,,,"producer,writer,director"
294,4027,The Cottage,2008,0.300992,b1,tt1977941,The Cottage,The Cottage,2012,88.0,"Drama,Horror,Thriller",nm0002913,Chris Jaymes,1973.0,,"actor,director,producer"
297,4028,Dying of the Light,2014,0.0149278,b1,tt1274586,Dying of the Light,Dying of the Light,2014,94.0,"Drama,Thriller",nm0001707,Paul Schrader,1946.0,,"writer,director,soundtrack"
299,4029,Yoga Hosers,2016,0.0045916,b1,tt3838992,Yoga Hosers,Yoga Hosers,2016,88.0,"Action,Comedy,Fantasy",nm0003620,Kevin Smith,1970.0,,"producer,writer,actor"
301,4033,Reach Me,2014,0.0,b1,tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",nm0381273,John Herzfeld,,,"writer,director,actor"
304,4035,Born of War,2015,0.0,b1,tt1554921,Born of War,Born of War,2014,109.0,"Action,Drama,Thriller",nm2351920,Vicky Jewson,1985.0,,"writer,director,producer"
313,4036,Let's Kill Ward's Wife,2015,0.0,b1,tt2980708,Let's Kill Ward's Wife,Let's Kill Ward's Wife,2014,82.0,"Comedy,Crime",nm0004930,Scott Foley,1972.0,,"actor,producer,director"
315,4039,Should've Been Romeo,2012,0.0,b1,tt1717210,Should've Been Romeo,Should've Been Romeo,2012,,"Comedy,Drama",nm3146778,Marc Bennett,,,"director,producer,writer"
325,4040,Aztec Warrior,2015,0.0,b1,tt2237914,Aztec Warrior,Aztec Warrior,2016,,"Action,Comedy",nm0761715,Scott Sanders,,,"writer,producer,director"
329,4042,The Hatching,2016,0.0,b1,tt2938464,The Hatching,The Hatching,2017,90.0,"Action,Adventure,Comedy",nm2096474,Michael Anderson,,,"cinematographer,director,camera_department"
333,4044,Mommy,2015,3.5787763265306123,b1,tt3612616,Mommy,Mommy,2014,139.0,Drama,nm0230859,Xavier Dolan,1989.0,,"actor,writer,director"
334,4047,The Awakening,2012,1.4131267346938776,b1,tt1373405,The Awakening,The Awakening,2010,83.0,"Horror,Thriller",nm0745395,Vince Rotonda,,,"producer,miscellaneous,production_manager"
338,4050,Hostel,2006,17.13356458333333,b1,tt1825801,Hostel,Hostel,2011,111.0,"Action,Crime,Drama",nm1913302,Manish Gupta,,,"writer,director,producer"
344,4051,Only God Forgives,2013,0.9363666666666668,b1,tt1602613,Only God Forgives,Only God Forgives,2013,90.0,"Crime,Drama",nm0716347,Nicolas Winding Refn,1970.0,,"writer,director,producer"
346,4052,Take Shelter,2011,1.0467402105263155,b1,tt1675192,Take Shelter,Take Shelter,2011,121.0,"Drama,Horror,Thriller",nm2158772,Jeff Nichols,1978.0,,"writer,director,producer"
349,4055,Without Men,2011,0.0,b1,tt1547090,Without Men,Without Men,2011,87.0,Comedy,nm0846590,Gabriela Tagliavini,1968.0,,"director,writer,producer"
351,4056,Treading Water,2015,0.0,b1,tt2091427,Treading Water,The Boy Who Smells Like Fish,2013,92.0,"Comedy,Drama",nm2892750,Analeine Cal y Mayor,,,"director,assistant_director,casting_department"
355,4058,Barfi,2012,7.989561739130435,b1,tt3099638,Barfi,Barfi,2013,105.0,"Comedy,Romance",nm5852684,Shekar,,,"actor,transportation_department,director"
357,4063,Out of the Blue,2007,0.15907978260869565,b1,tt2751576,Out of the Blue,Buongiorno papà,2013,108.0,"Comedy,Drama",nm0502412,Edoardo Leo,1972.0,,"actor,writer,director"
363,4065,Secrets & Lies,1996,2.9816204444444443,b1,tt7895868,Secrets & Lies,Secrets & Lies,2018,,"Drama,Romance",nm4726292,Seung-Yub Lee,,,"director,writer,producer"
365,4067,The Lobster,2016,4.004407555555557,b1,tt3464902,The Lobster,The Lobster,2015,119.0,"Comedy,Drama,Romance",nm0487166,Yorgos Lanthimos,1973.0,,"director,writer,producer"
371,4068,Bound,1996,1.5580704444444444,b1,tt10457702,Bound,Bound,2020,,"Action,Drama",nm1879093,Jokes Yanes,,,"director,editor,producer"
377,4077,Life During Wartime,2010,0.06254377777777778,b1,tt4074762,Life During Wartime,Life During Wartime,2014,50.0,"Documentary,History",nm0392850,Ernest Holzman,,,"cinematographer,camera_department,director"
378,4079,Blackthorn,2011,0.2705126666666667,b1,tt1629705,Blackthorn,Blackthorn,2011,102.0,"Action,Adventure,Western",nm0317834,Mateo Gil,1972.0,,"writer,director,assistant_director"
379,4080,Maggie,2015,0.2283911111111111,b1,tt1881002,Maggie,Maggie,2015,95.0,"Drama,Horror",nm3918746,Henry Hobson,,,"miscellaneous,art_department,director"
381,4086,The Sweeney,2013,1.7778591111111108,b1,tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",nm0522393,Nick Love,1969.0,,"writer,producer,director"
390,4087,Falcon Rising,2014,0.0026164444444444442,b1,tt2295722,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",nm0053228,Ernie Barbarash,,,"director,producer,writer"
391,4088,Hansel & Gretel Get Baked,2013,0.0,b1,tt2081194,Hansel & Gretel Get Baked,Hansel & Gretel Get Baked,2013,86.0,"Comedy,Horror",nm0431172,Duane Journey,,,"camera_department,assistant_director,producer"
393,4089,Fugly,2014,0.0,b1,tt3683702,Fugly,Fugly,2014,134.0,"Drama,Thriller",nm1328817,Kabir Sadanand,,,"actor,director,producer"
397,4090,Zipper,2015,0.0,b1,tt3346224,Zipper,Zipper,2015,112.0,"Drama,Thriller",nm1230603,Mora Stephens,1976.0,,"writer,producer,director"
401,4091,The Final Girls,2015,0.0,b1,tt2118624,The Final Girls,The Final Girls,2015,88.0,"Comedy,Drama,Fantasy",nm0833889,Todd Strauss-Schulson,1980.0,,"director,writer,producer"
405,4092,Daisy Winters,2017,0.0,b1,tt3702088,Daisy Winters,Daisy Winters,2017,90.0,Drama,nm0483999,Beth LaMure,1965.0,2016.0,"producer,director,actress"
406,4095,Anna,2014,0.2753952897766613,b1,tt1715336,Anna,Anna,2013,99.0,"Drama,Mystery,Sci-Fi",nm1085270,Jorge Dorado,1976.0,,"director,assistant_director,writer"
412,4101,Animal Kingdom,2010,1.9234959523809525,b1,tt1313092,Animal Kingdom,Animal Kingdom,2010,113.0,"Crime,Drama",nm2391575,David Michôd,,,"writer,producer,director"
414,4103,Cargo,2011,0.07457857142857142,b1,tt1507261,Cargo,Cargo,2011,85.0,Drama,nm1041888,Yan Vizinberg,,,"cinematographer,producer,director"
416,4108,The Boy Next Door,2015,13.3504845,b1,tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,"Horror,Thriller",nm0003418,Rob Cohen,1949.0,,"producer,director,actor"
418,4111,Boyhood,2014,14.31826225,b1,tt1065073,Boyhood,Boyhood,2014,165.0,Drama,nm0000500,Richard Linklater,1960.0,,"producer,director,writer"
419,4112,The Kids Are All Right,2010,9.06886725,b1,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",nm0158966,Lisa Cholodenko,1964.0,,"director,producer,writer"
425,4113,A Haunted House 2,2014,5.30171525,b1,tt2828996,A Haunted House 2,A Haunted House 2,2014,86.0,"Comedy,Fantasy",nm1639277,Michael Tiddes,,,"director,producer,writer"
427,4114,The Last Exorcism Part II,2013,6.36217675,b1,tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",nm1424878,Ed Gass-Donnelly,1977.0,,"director,editor,writer"
439,4115,Saving Grace,2000,6.94671225,b1,tt1691149,Saving Grace,Saving Grace,2010,85.0,"Crime,Drama,Horror",nm1517973,Chris Pickle,,,"actor,director,writer"
445,4117,The Darkness,2016,2.72457325,b1,tt1878841,The Darkness,The Darkness,2016,92.0,"Horror,Thriller",nm0572562,Greg McLean,,,"writer,producer,director"
451,4119,The Wash,2001,2.524274,b1,tt2025702,The Wash,The Wash,2011,,Thriller,nm2167110,Seth Harden,,,"director,cinematographer,miscellaneous"
452,4121,The Visitor,2008,4.79370425,b1,tt1883160,The Visitor,Cibrâil,2011,70.0,"Drama,Romance",nm3478746,Tor Iben,,,"director,writer,cinematographer"
454,4126,Bug,2007,2.07574875,b1,tt3749926,Bug,Bug,2017,95.0,"Drama,Mystery,Thriller",nm5000605,Parker Dorris,,,"writer,director,producer"
457,4134,Samsara,2012,1.49166775,b1,tt0770802,Samsara,Samsara,2011,102.0,"Documentary,Music",nm0294825,Ron Fricke,,,"cinematographer,camera_department,writer"
459,4136,The Art of Getting By,2011,0.49725875,b1,tt1645080,The Art of Getting By,The Art of Getting By,2011,83.0,"Drama,Romance",nm1026883,Gavin Wiesen,,,"director,writer,producer"
461,4138,Red State,2011,0.495899,b1,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",nm0003620,Kevin Smith,1970.0,,"producer,writer,actor"
464,4140,Holy Motors,2012,1.0576065000000001,b1,tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",nm0136021,Leos Carax,1960.0,,"director,writer,actor"
465,4141,The Signal,2014,0.6663305,b1,tt2910814,The Signal,The Signal,2014,97.0,"Drama,Mystery,Sci-Fi",nm1827931,William Eubank,,,"cinematographer,director,writer"
474,4144,The Face of Love,2014,0.28971925,b1,tt1839642,The Face of Love,The Face of Love,2013,92.0,"Drama,Mystery,Romance",nm1242062,Arie Posin,,,"director,writer,editor"
480,4145,Joe,2014,0.09334375,b1,tt2382396,Joe,Joe,2013,117.0,"Crime,Drama",nm0337773,David Gordon Green,1975.0,,"producer,director,writer"
484,4149,Late Night,2019,0.06157625,b1,tt6107548,Late Night,Late Night,2019,102.0,"Comedy,Drama",nm0304091,Nisha Ganatra,1974.0,,"director,producer,writer"
486,4152,Desert Dancer,2015,0.14908375,b1,tt2403393,Desert Dancer,Desert Dancer,2014,104.0,"Biography,Drama,Music",nm1995070,Richard Raymond,1977.0,,"producer,director,writer"
488,4155,Manglehorn,2015,0.19935975,b1,tt2893490,Manglehorn,Manglehorn,2014,97.0,Drama,nm0337773,David Gordon Green,1975.0,,"producer,director,writer"
489,4157,Trust,2011,0.030004000000000003,b1,tt1529572,Trust,Trust,2010,106.0,"Crime,Drama,Thriller",nm0001710,David Schwimmer,1966.0,,"actor,director,soundtrack"
495,4161,Stake Land,2011,0.16987049999999998,b1,tt1464580,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi",nm0585344,Jim Mickle,,,"writer,camera_department,director"
501,4163,Sonny,2002,0.00440975,b1,tt1599354,Sonny,Synok,2010,90.0,Drama,nm0755495,Larisa Sadilova,1963.0,,"director,writer,editor"
502,4165,13 Sins,2014,0.011888,b1,tt2059171,13 Sins,13 Sins,2014,93.0,"Horror,Thriller",nm0821844,Daniel Stamm,1976.0,,"director,writer"
510,4166,Another Happy Day,2011,0.24463175,b1,tt1719071,Another Happy Day,Another Happy Day,2011,119.0,"Comedy,Drama",nm0506094,Sam Levinson,,,"writer,actor,director"
512,4167,Inescapable,2013,0.00108175,b1,tt1844203,Inescapable,Inescapable,2012,93.0,"Action,Drama,Mystery",nm0618779,Ruba Nadda,1972.0,,"director,writer,producer"
515,4170,A Lonely Place to Die,2012,0.1106375,b1,tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99.0,"Adventure,Crime,Thriller",nm1402202,Julian Gilbey,,,"director,writer,editor"
519,4171,Nothing,2003,0.015795,b1,tt10332174,Nothing,Nothing,2019,75.0,Sci-Fi,nm0794779,Daryush Shokof,1954.0,,"writer,producer,director"
520,4174,Replicas,2012,0.0,b1,tt4154916,Replicas,Replicas,2018,107.0,"Drama,Sci-Fi,Thriller",nm0618680,Jeffrey Nachmanoff,,,"producer,writer,director"
526,4176,The Veil,2015,0.0,b1,tt3343868,The Veil,The Veil,2017,93.0,"Action,Adventure,Sci-Fi",nm1649265,Brent Ryan Green,1984.0,,"producer,director,camera_department"
528,4177,The Perfect Wave,2014,0.0,b1,tt2414822,The Perfect Wave,The Perfect Wave,2014,94.0,"Adventure,Biography,Drama",nm3147478,Bruce Macdonald,,,"producer,director,camera_department"
531,4179,Chain of Command,2015,0.0,b1,tt4340720,Chain of Command,Echo Effect,2015,88.0,"Action,Thriller",nm0140109,Kevin Carraway,,,"miscellaneous,producer,director"
535,4184,Four Lions,2010,0.6496295999999999,b1,tt1341167,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama",nm0606439,Christopher Morris,1965.0,,"actor,writer,composer"
547,4187,Unknown,2006,0.9067697297297296,b1,tt1401152,Unknown,Unknown,2011,113.0,"Action,Mystery,Thriller",nm1429471,Jaume Collet-Serra,1974.0,,"director,producer"
556,4191,Truth or Dare,2018,27.179241142857148,b1,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",nm1491669,Tom Boyle,1961.0,,"producer,writer,cinematographer"
559,4194,The Witch,2016,11.558434285714286,b1,tt4263482,The Witch,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",nm3211470,Robert Eggers,,,"production_designer,director,costume_designer"
561,4195,Winchester,2018,12.67944,b1,tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",nm1294962,Peter Spierig,,,"director,writer,visual_effects"
562,4195,Winchester,2018,12.67944,b1,tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",nm1294961,Michael Spierig,,,"director,writer,visual_effects"
567,4197,Dark Skies,2013,7.915460285714285,b1,tt2387433,Dark Skies,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller",nm0829820,Scott Stewart,,,"producer,writer,visual_effects"
570,4198,Forever My Girl,2018,4.678876,b1,tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance",nm0039192,Bethany Ashton Wolf,,,"writer,director,actress"
574,4200,She's the One,1996,3.941443714285714,b1,tt3264438,She's the One,She's the One,2013,110.0,"Drama,Romance",nm0190389,Mae Czarina Cruz,,,"director,assistant_director,miscellaneous"
582,4203,First Reformed,2018,1.1070777142857142,b1,tt6053438,First Reformed,First Reformed,2017,113.0,"Drama,Mystery,Thriller",nm0001707,Paul Schrader,1946.0,,"writer,director,soundtrack"
585,4205,Believe,2016,0.2543722857142857,b1,tt10118052,Believe,Believe,2018,16.0,Documentary,nm10590426,Nikita Sharma,,,director
586,4207,American Honey,2016,0.7462142857142857,b1,tt3721936,American Honey,American Honey,2016,163.0,"Adventure,Drama,Romance",nm0036349,Andrea Arnold,1961.0,,"actress,writer,director"
588,4208,The Bronze,2016,0.17594742857142856,b1,tt3859304,The Bronze,The Bronze,2015,100.0,"Comedy,Drama,Sport",nm1519252,Bryan Buckley,1963.0,,"director,writer,producer"
592,4211,The Masked Saint,2016,0.052198571428571434,b1,tt3103166,The Masked Saint,The Masked Saint,2016,105.0,"Action,Biography,Crime",nm1284464,Warren P. Sonoda,,,"director,editor,writer"
598,4214,Time to Choose,2016,0.008352285714285715,b1,tt5001130,Time to Choose,Time to Choose,2015,100.0,Documentary,nm2480587,Charles Ferguson,1955.0,,"producer,director,writer"
600,4217,The Kick,2011,0.011606285714285715,b1,tt2020110,The Kick,The Kick,2011,94.0,"Action,Sport",nm1272773,Prachya Pinkaew,1962.0,,"producer,director,writer"
604,4219,The Secret,2006,0.0,b1,tt3596332,The Secret,Il segreto,2013,89.0,Documentary,nm5312302,Kaf,,,"director,animation_department"
605,4219,The Secret,2006,0.0,b1,tt3596332,The Secret,Il segreto,2013,89.0,Documentary,nm5311932,Cyop,,,"director,animation_department"
606,4224,Dawn Patrol,2015,0.0,b1,tt2073661,Dawn Patrol,Stranded,2014,88.0,"Drama,Thriller",nm0677943,Daniel Petrie Jr.,1952.0,,"producer,writer,director"
610,4226,Lords of London,2015,0.0,b1,tt1800337,Lords of London,Lords of London,2014,90.0,"Crime,Mystery,Thriller",nm4231919,Antonio Simoncini,,,"writer,director,miscellaneous"
613,4228,Margin Call,2011,6.0097726470588215,b1,tt1615147,Margin Call,Margin Call,2011,107.0,"Drama,Thriller",nm1170855,J.C. Chandor,,,"producer,director,writer"
615,4229,Choke,2008,1.2130226470588237,b1,tt1893211,Choke,Choke,2011,122.0,"Action,Drama,Romance",nm2072151,Michael Petrone,,,"actor,director,producer"
618,4231,August,2008,0.0037164705882352937,b1,tt1753460,August,August,2011,99.0,"Drama,Romance",nm1391266,Eldar Rapaport,,,"director,writer,producer"
622,4233,Whiplash,2014,11.80879909090909,b1,tt2582802,Whiplash,Whiplash,2014,106.0,"Drama,Music",nm3227090,Damien Chazelle,1985.0,,"producer,writer,director"
623,4234,Bella,2007,3.759234242424242,b1,tt4133310,Bella,Bella,2018,80.0,"Drama,Family",nm1156988,Stan Harrington,,,"actor,producer,writer"
625,4238,The Opposite Sex,2015,0.015213939393939394,b1,tt2796678,The Opposite Sex,The Opposite Sex,2014,97.0,Comedy,nm0278304,Jennifer Finnigan,1979.0,,"actress,producer,director"
626,4238,The Opposite Sex,2015,0.015213939393939394,b1,tt2796678,The Opposite Sex,The Opposite Sex,2014,97.0,Comedy,nm0001738,Jonathan Silverman,1966.0,,"actor,miscellaneous,producer"
629,4241,Sorry to Bother You,2018,5.7142375,b1,tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111.0,"Comedy,Fantasy,Sci-Fi",nm1108556,Boots Riley,1971.0,,"soundtrack,actor,director"
631,4243,Beginners,2011,4.4732521875,b1,tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",nm0590122,Mike Mills,1966.0,,"soundtrack,director,writer"
634,4244,The Meddler,2016,1.727169375,b1,tt4501454,The Meddler,The Meddler,2015,103.0,"Comedy,Drama,Romance",nm1032521,Lorene Scafaria,,,"writer,actress,soundtrack"
637,4245,Adam,2009,0.8857765625,b1,tt10199664,Adam,Adam,2019,98.0,Drama,nm5685112,Maryam Touzani,,,"writer,director,actress"
638,4246,Feast,2006,0.2158975,b1,tt4282670,Feast,Feast,2014,,Horror,nm5216503,Nathan Waters,,,"producer,writer,assistant_director"
639,4246,Feast,2006,0.2158975,b1,tt4282670,Feast,Feast,2014,,Horror,nm5554414,Timothy Van Mieghem,,,"writer,director,producer"
642,4248,Antiviral,2013,0.03980870967741936,b1,tt2099556,Antiviral,Antiviral,2012,108.0,"Horror,Sci-Fi,Thriller",nm0188722,Brandon Cronenberg,,,"director,writer,editor"
645,4249,Paranormal Activity 2,2010,59.17067733333333,b1,tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,nm0931095,Tod Williams,1968.0,,"director,writer,producer"
649,4250,War Room,2015,24.658413,b1,tt3832914,War Room,War Room,2015,120.0,Drama,nm1731937,Alex Kendrick,1970.0,,"actor,writer,director"
651,4251,The Purge,2013,30.422193666666665,b1,tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",nm0218621,James DeMonaco,1969.0,,"writer,producer,director"
