index,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ARR,Movie Id,Genres,prod_budget_bucket
271,72,2010,Clash of the Titans,125000000,163214888,493214888,368214888,3.945719104,tt0800320,Action,b4
271,72,2010,Clash of the Titans,125000000,163214888,493214888,368214888,3.945719104,tt0800320,Adventure,b4
271,72,2010,Clash of the Titans,125000000,163214888,493214888,368214888,3.945719104,tt0800320,Fantasy,b4
272,73,2016,Trolls,125000000,153707064,344150134,219150134,2.753201072,tt1679335,Adventure,b4
272,73,2016,Trolls,125000000,153707064,344150134,219150134,2.753201072,tt1679335,Animation,b4
272,73,2016,Trolls,125000000,153707064,344150134,219150134,2.753201072,tt1679335,Comedy,b4
273,74,1998,Godzilla,125000000,136314294,376000000,251000000,3.008,tt0831387,Action,b4
273,74,1998,Godzilla,125000000,136314294,376000000,251000000,3.008,tt0831387,Adventure,b4
273,74,1998,Godzilla,125000000,136314294,376000000,251000000,3.008,tt0831387,Sci-Fi,b4
274,75,2012,Prometheus,125000000,126477084,402448265,277448265,3.21958612,tt1446714,Adventure,b4
274,75,2012,Prometheus,125000000,126477084,402448265,277448265,3.21958612,tt1446714,Sci-Fi,b4
275,76,2012,The Bourne Legacy,125000000,113203870,280355920,155355920,2.24284736,tt1194173,Action,b4
275,76,2012,The Bourne Legacy,125000000,113203870,280355920,155355920,2.24284736,tt1194173,Adventure,b4
275,76,2012,The Bourne Legacy,125000000,113203870,280355920,155355920,2.24284736,tt1194173,Thriller,b4
277,78,2018,Skyscraper,125000000,68420120,304115534,179115534,2.432924272,tt5758778,Action,b4
277,78,2018,Skyscraper,125000000,68420120,304115534,179115534,2.432924272,tt5758778,Adventure,b4
277,78,2018,Skyscraper,125000000,68420120,304115534,179115534,2.432924272,tt5758778,Thriller,b4
278,79,2012,Total Recall,125000000,58877969,211856088,86856088,1.694848704,tt1386703,Action,b4
278,79,2012,Total Recall,125000000,58877969,211856088,86856088,1.694848704,tt1386703,Adventure,b4
280,81,2017,Monster Trucks,125000000,33370166,61642798,-63357202,0.493142384,tt3095734,Action,b4
280,81,2017,Monster Trucks,125000000,33370166,61642798,-63357202,0.493142384,tt3095734,Adventure,b4
280,81,2017,Monster Trucks,125000000,33370166,61642798,-63357202,0.493142384,tt3095734,Comedy,b4
285,86,2016,Jason Bourne,120000000,162192920,416168316,296168316,3.4680693,tt4196776,Action,b4
285,86,2016,Jason Bourne,120000000,162192920,416168316,296168316,3.4680693,tt4196776,Thriller,b4
287,88,2012,Life of Pi,120000000,124987022,620912003,500912003,5.174266691666666,tt0454876,Adventure,b4
287,88,2012,Life of Pi,120000000,124987022,620912003,500912003,5.174266691666666,tt0454876,Drama,b4
287,88,2012,Life of Pi,120000000,124987022,620912003,500912003,5.174266691666666,tt0454876,Fantasy,b4
289,90,2018,Rampage,120000000,101028233,428056280,308056280,3.5671356666666667,tt2231461,Action,b4
289,90,2018,Rampage,120000000,101028233,428056280,308056280,3.5671356666666667,tt2231461,Adventure,b4
289,90,2018,Rampage,120000000,101028233,428056280,308056280,3.5671356666666667,tt2231461,Sci-Fi,b4
291,92,2013,Elysium,120000000,93050117,286192091,166192091,2.3849340916666666,tt1535108,Action,b4
291,92,2013,Elysium,120000000,93050117,286192091,166192091,2.3849340916666666,tt1535108,Drama,b4
291,92,2013,Elysium,120000000,93050117,286192091,166192091,2.3849340916666666,tt1535108,Sci-Fi,b4
292,93,2013,Oblivion,120000000,89107235,287916633,167916633,2.399305275,tt1483013,Action,b4
292,93,2013,Oblivion,120000000,89107235,287916633,167916633,2.399305275,tt1483013,Adventure,b4
292,93,2013,Oblivion,120000000,89107235,287916633,167916633,2.399305275,tt1483013,Sci-Fi,b4
293,94,2017,Power Rangers,120000000,85364450,142531552,22531552,1.1877629333333333,tt3717490,Action,b4
293,94,2017,Power Rangers,120000000,85364450,142531552,22531552,1.1877629333333333,tt3717490,Adventure,b4
293,94,2017,Power Rangers,120000000,85364450,142531552,22531552,1.1877629333333333,tt3717490,Sci-Fi,b4
295,96,2014,RoboCop,120000000,58607007,242981799,122981799,2.024848325,tt1234721,Action,b4
295,96,2014,RoboCop,120000000,58607007,242981799,122981799,2.024848325,tt1234721,Crime,b4
295,96,2014,RoboCop,120000000,58607007,242981799,122981799,2.024848325,tt1234721,Sci-Fi,b4
297,98,2015,Fantastic Four,120000000,56117548,167849187,47849187,1.398743225,tt1502712,Action,b4
297,98,2015,Fantastic Four,120000000,56117548,167849187,47849187,1.398743225,tt1502712,Adventure,b4
297,98,2015,Fantastic Four,120000000,56117548,167849187,47849187,1.398743225,tt1502712,Drama,b4
299,100,2005,The Island,120000000,35818913,163018913,43018913,1.3584909416666666,tt1737256,Drama,b4
301,2,2010,Knight and Day,117000000,76423035,258751370,141751370,2.211550170940171,tt1013743,Action,b4
301,2,2010,Knight and Day,117000000,76423035,258751370,141751370,2.211550170940171,tt1013743,Adventure,b4
301,2,2010,Knight and Day,117000000,76423035,258751370,141751370,2.211550170940171,tt1013743,Comedy,b4
302,3,2018,Venom,116000000,213511408,853628605,737628605,7.358867284482758,tt1270797,Action,b4
302,3,2018,Venom,116000000,213511408,853628605,737628605,7.358867284482758,tt1270797,Sci-Fi,b4
302,3,2018,Venom,116000000,213511408,853628605,737628605,7.358867284482758,tt1270797,Thriller,b4
307,8,2013,The Wolverine,115000000,132556852,416456852,301456852,3.6213639304347827,tt1430132,Action,b4
307,8,2013,The Wolverine,115000000,132556852,416456852,301456852,3.6213639304347827,tt1430132,Adventure,b4
307,8,2013,The Wolverine,115000000,132556852,416456852,301456852,3.6213639304347827,tt1430132,Sci-Fi,b4
312,13,2010,Gulliver's Travels,112000000,42779261,232017848,120017848,2.0715879285714287,tt1320261,Adventure,b4
312,13,2010,Gulliver's Travels,112000000,42779261,232017848,120017848,2.0715879285714287,tt1320261,Comedy,b4
312,13,2010,Gulliver's Travels,112000000,42779261,232017848,120017848,2.0715879285714287,tt1320261,Family,b4
313,14,2017,Ferdinand,111000000,84410380,289847930,178847930,2.6112426126126125,tt3411444,Adventure,b4
313,14,2017,Ferdinand,111000000,84410380,289847930,178847930,2.6112426126126125,tt3411444,Animation,b4
313,14,2017,Ferdinand,111000000,84410380,289847930,178847930,2.6112426126126125,tt3411444,Comedy,b4
314,15,2018,Deadpool 2,110000000,324591735,786680557,676680557,7.151641427272727,tt5463162,Action,b4
314,15,2018,Deadpool 2,110000000,324591735,786680557,676680557,7.151641427272727,tt5463162,Adventure,b4
314,15,2018,Deadpool 2,110000000,324591735,786680557,676680557,7.151641427272727,tt5463162,Comedy,b4
315,16,2013,Gravity,110000000,274092705,693698673,583698673,6.306351572727273,tt1454468,Drama,b4
315,16,2013,Gravity,110000000,274092705,693698673,583698673,6.306351572727273,tt1454468,Sci-Fi,b4
315,16,2013,Gravity,110000000,274092705,693698673,583698673,6.306351572727273,tt1454468,Thriller,b4
318,19,2015,San Andreas,110000000,155190832,456258539,346258539,4.1478049,tt2126355,Action,b4
318,19,2015,San Andreas,110000000,155190832,456258539,346258539,4.1478049,tt2126355,Adventure,b4
318,19,2015,San Andreas,110000000,155190832,456258539,346258539,4.1478049,tt2126355,Drama,b4
319,20,2011,The Smurfs,110000000,142614158,563749323,453749323,5.124993845454545,tt0472181,Adventure,b4
319,20,2011,The Smurfs,110000000,142614158,563749323,453749323,5.124993845454545,tt0472181,Animation,b4
319,20,2011,The Smurfs,110000000,142614158,563749323,453749323,5.124993845454545,tt0472181,Comedy,b4
325,26,2014,300: Rise of an Empire,110000000,106580051,330780051,220780051,3.0070913727272726,tt1253863,Action,b4
325,26,2014,300: Rise of an Empire,110000000,106580051,330780051,220780051,3.0070913727272726,tt1253863,Fantasy,b4
327,28,2016,Passengers,110000000,100014699,302239672,192239672,2.747633381818182,tt1355644,Drama,b4
327,28,2016,Passengers,110000000,100014699,302239672,192239672,2.747633381818182,tt1355644,Sci-Fi,b4
328,29,2011,The Green Hornet,110000000,98780042,229155503,119155503,2.0832318454545455,tt0990407,Action,b4
328,29,2011,The Green Hornet,110000000,98780042,229155503,119155503,2.0832318454545455,tt0990407,Comedy,b4
328,29,2011,The Green Hornet,110000000,98780042,229155503,119155503,2.0832318454545455,tt0990407,Crime,b4
330,31,2011,Real Steel,110000000,85463309,263880341,153880341,2.398912190909091,tt0433035,Action,b4
330,31,2011,Real Steel,110000000,85463309,263880341,153880341,2.398912190909091,tt0433035,Drama,b4
330,31,2011,Real Steel,110000000,85463309,263880341,153880341,2.398912190909091,tt0433035,Family,b4
331,32,2010,The A-Team,110000000,77222099,177241171,67241171,1.6112833727272726,tt0429493,Action,b4
331,32,2010,The A-Team,110000000,77222099,177241171,67241171,1.6112833727272726,tt0429493,Adventure,b4
331,32,2010,The A-Team,110000000,77222099,177241171,67241171,1.6112833727272726,tt0429493,Thriller,b4
332,33,2013,The Smurfs 2,110000000,71017784,348547523,238547523,3.1686138454545456,tt2017020,Adventure,b4
332,33,2013,The Smurfs 2,110000000,71017784,348547523,238547523,3.1686138454545456,tt2017020,Animation,b4
332,33,2013,The Smurfs 2,110000000,71017784,348547523,238547523,3.1686138454545456,tt2017020,Comedy,b4
335,36,2013,Ender's Game,110000000,61737191,127983283,17983283,1.1634843909090908,tt1731141,Action,b4
335,36,2013,Ender's Game,110000000,61737191,127983283,17983283,1.1634843909090908,tt1731141,Adventure,b4
335,36,2013,Ender's Game,110000000,61737191,127983283,17983283,1.1634843909090908,tt1731141,Fantasy,b4
339,40,2017,Ghost in the Shell,110000000,40563557,167910690,57910690,1.5264608181818182,tt1219827,Action,b4
339,40,2017,Ghost in the Shell,110000000,40563557,167910690,57910690,1.5264608181818182,tt1219827,Drama,b4
339,40,2017,Ghost in the Shell,110000000,40563557,167910690,57910690,1.5264608181818182,tt1219827,Sci-Fi,b4
341,42,2019,Men in Black: International,110000000,3100000,3100000,-106900000,0.028181818181818183,tt2283336,Action,b4
341,42,2019,Men in Black: International,110000000,3100000,3100000,-106900000,0.028181818181818183,tt2283336,Adventure,b4
341,42,2019,Men in Black: International,110000000,3100000,3100000,-106900000,0.028181818181818183,tt2283336,Comedy,b4
344,45,2001,Ali,109000000,58183966,87683966,-21316034,0.8044400550458716,tt2006051,Drama,b4
345,46,2015,The Martian,108000000,228433663,655271443,547271443,6.067328175925926,tt3659388,Adventure,b4
345,46,2015,The Martian,108000000,228433663,655271443,547271443,6.067328175925926,tt3659388,Drama,b4
345,46,2015,The Martian,108000000,228433663,655271443,547271443,6.067328175925926,tt3659388,Sci-Fi,b4
346,47,2016,Allied,106000000,40098064,119266661,13266661,1.125157179245283,tt3640424,Action,b4
346,47,2016,Allied,106000000,40098064,119266661,13266661,1.125157179245283,tt3640424,Drama,b4
351,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,297156682,3.830063638095238,tt3416828,Adventure,b4
351,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,297156682,3.830063638095238,tt3416828,Animation,b4
351,52,2016,Ice Age: Collision Course,105000000,64063008,402156682,297156682,3.830063638095238,tt3416828,Comedy,b4
353,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,304803696,3.930804769230769,tt4649466,Action,b4
353,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,304803696,3.930804769230769,tt4649466,Adventure,b4
353,54,2017,Kingsman: The Golden Circle,104000000,100234838,408803696,304803696,3.930804769230769,tt4649466,Comedy,b4
355,56,2000,Gladiator,103000000,187683805,457683805,354683805,4.443532087378641,tt3768506,Thriller,b4
357,58,2018,A Wrinkle in Time,103000000,100478608,133401882,30401882,1.2951639029126214,tt1620680,Adventure,b4
357,58,2018,A Wrinkle in Time,103000000,100478608,133401882,30401882,1.2951639029126214,tt1620680,Family,b4
357,58,2018,A Wrinkle in Time,103000000,100478608,133401882,30401882,1.2951639029126214,tt1620680,Fantasy,b4
361,62,2018,Bumblebee,102000000,127195589,465195589,363195589,4.5607410686274505,tt4701182,Action,b4
361,62,2018,Bumblebee,102000000,127195589,465195589,363195589,4.5607410686274505,tt4701182,Adventure,b4
361,62,2018,Bumblebee,102000000,127195589,465195589,363195589,4.5607410686274505,tt4701182,Sci-Fi,b4
362,63,2012,Cloud Atlas,102000000,27108272,130673154,28673154,1.2811093529411766,tt1371111,Action,b4
362,63,2012,Cloud Atlas,102000000,27108272,130673154,28673154,1.2811093529411766,tt1371111,Drama,b4
368,69,2012,Django Unchained,100000000,162805434,449948323,349948323,4.49948323,tt1853728,Drama,b4
369,70,2010,Little Fockers,100000000,148438600,310650574,210650574,3.10650574,tt0970866,Comedy,b4
373,74,2010,The Other Guys,100000000,119219978,170936470,70936470,1.7093647,tt1386588,Action,b4
373,74,2010,The Other Guys,100000000,119219978,170936470,70936470,1.7093647,tt1386588,Comedy,b4
373,74,2010,The Other Guys,100000000,119219978,170936470,70936470,1.7093647,tt1386588,Crime,b4
375,76,2013,The Wolf of Wall Street,100000000,116900694,389870414,289870414,3.89870414,tt0993846,Crime,b4
375,76,2013,The Wolf of Wall Street,100000000,116900694,389870414,289870414,3.89870414,tt0993846,Drama,b4
376,77,2013,Epic,100000000,107518682,262794441,162794441,2.62794441,tt0848537,Adventure,b4
376,77,2013,Epic,100000000,107518682,262794441,162794441,2.62794441,tt0848537,Animation,b4
376,77,2013,Epic,100000000,107518682,262794441,162794441,2.62794441,tt0848537,Family,b4
380,81,2012,The Expendables 2,100000000,85028192,311979256,211979256,3.11979256,tt1764651,Action,b4
380,81,2012,The Expendables 2,100000000,85028192,311979256,211979256,3.11979256,tt1764651,Adventure,b4
380,81,2012,The Expendables 2,100000000,85028192,311979256,211979256,3.11979256,tt1764651,Thriller,b4
383,84,2014,Hercules,100000000,72688614,243388614,143388614,2.43388614,tt1267297,Action,b4
383,84,2014,Hercules,100000000,72688614,243388614,143388614,2.43388614,tt1267297,Adventure,b4
383,84,2014,Hercules,100000000,72688614,243388614,143388614,2.43388614,tt1267297,Fantasy,b4
384,85,2010,The Tourist,100000000,67631157,278731369,178731369,2.78731369,tt1243957,Action,b4
384,85,2010,The Tourist,100000000,67631157,278731369,178731369,2.78731369,tt1243957,Adventure,b4
384,85,2010,The Tourist,100000000,67631157,278731369,178731369,2.78731369,tt1243957,Thriller,b4
385,86,1999,End of Days,100000000,66889043,212026975,112026975,2.12026975,tt6498340,Comedy,b4
385,86,1999,End of Days,100000000,66889043,212026975,112026975,2.12026975,tt6498340,Drama,b4
389,90,2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,39716717,1.39716717,tt1219342,Action,b4
389,90,2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,39716717,1.39716717,tt1219342,Adventure,b4
389,90,2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,39716717,1.39716717,tt1219342,Animation,b4
393,94,2019,Wonder Park,100000000,45216793,115149422,15149422,1.15149422,tt6428676,Adventure,b4
393,94,2019,Wonder Park,100000000,45216793,115149422,15149422,1.15149422,tt6428676,Animation,b4
393,94,2019,Wonder Park,100000000,45216793,115149422,15149422,1.15149422,tt6428676,Comedy,b4
395,96,2014,The Expendables 3,100000000,39322544,209461378,109461378,2.09461378,tt2333784,Action,b4
395,96,2014,The Expendables 3,100000000,39322544,209461378,109461378,2.09461378,tt2333784,Adventure,b4
395,96,2014,The Expendables 3,100000000,39322544,209461378,109461378,2.09461378,tt2333784,Thriller,b4
397,98,2010,Green Zone,100000000,35497337,97523020,-2476980,0.9752302,tt0947810,Action,b4
397,98,2010,Green Zone,100000000,35497337,97523020,-2476980,0.9752302,tt0947810,Drama,b4
397,98,2010,Green Zone,100000000,35497337,97523020,-2476980,0.9752302,tt0947810,Thriller,b4
398,99,2017,Geostorm,100000000,33700160,220796009,120796009,2.20796009,tt1981128,Action,b4
398,99,2017,Geostorm,100000000,33700160,220796009,120796009,2.20796009,tt1981128,Sci-Fi,b4
398,99,2017,Geostorm,100000000,33700160,220796009,120796009,2.20796009,tt1981128,Thriller,b4
399,100,2015,Point Break,100000000,28782481,126704591,26704591,1.26704591,tt2058673,Action,b4
399,100,2015,Point Break,100000000,28782481,126704591,26704591,1.26704591,tt2058673,Crime,b4
400,1,2015,In the Heart of the Sea,100000000,25020758,89693309,-10306691,0.89693309,tt1390411,Action,b4
400,1,2015,In the Heart of the Sea,100000000,25020758,89693309,-10306691,0.89693309,tt1390411,Adventure,b4
401,2,2014,Transcendence,100000000,23022309,103039258,3039258,1.03039258,tt2202408,Drama,b4
403,4,2018,Mortal Engines,100000000,15951040,85287417,-14712583,0.85287417,tt1571234,Action,b4
403,4,2018,Mortal Engines,100000000,15951040,85287417,-14712583,0.85287417,tt1571234,Adventure,b4
403,4,2018,Mortal Engines,100000000,15951040,85287417,-14712583,0.85287417,tt1571234,Fantasy,b4
406,7,2015,The Peanuts Movie,99000000,130178411,250091610,151091610,2.5261778787878786,tt2452042,Adventure,b4
406,7,2015,The Peanuts Movie,99000000,130178411,250091610,151091610,2.5261778787878786,tt2452042,Animation,b4
406,7,2015,The Peanuts Movie,99000000,130178411,250091610,151091610,2.5261778787878786,tt2452042,Comedy,b4
408,9,2018,Robin Hood,99000000,30824628,84747441,-14252559,0.8560347575757575,tt0955308,Action,b4
408,9,2018,Robin Hood,99000000,30824628,84747441,-14252559,0.8560347575757575,tt0955308,Adventure,b4
408,9,2018,Robin Hood,99000000,30824628,84747441,-14252559,0.8560347575757575,tt0955308,Drama,b4
411,12,2017,Alien: Covenant,97000000,74262031,238521247,141521247,2.4589819278350515,tt2316204,Sci-Fi,b4
411,12,2017,Alien: Covenant,97000000,74262031,238521247,141521247,2.4589819278350515,tt2316204,Thriller,b4
413,14,2012,Ice Age: Continental Drift,95000000,161321843,879765137,784765137,9.26068565263158,tt1667889,Adventure,b4
413,14,2012,Ice Age: Continental Drift,95000000,161321843,879765137,784765137,9.26068565263158,tt1667889,Animation,b4
413,14,2012,Ice Age: Continental Drift,95000000,161321843,879765137,784765137,9.26068565263158,tt1667889,Comedy,b4
415,16,2010,Sex and the City 2,95000000,95347692,294680778,199680778,3.1019029263157893,tt1261945,Comedy,b4
415,16,2010,Sex and the City 2,95000000,95347692,294680778,199680778,3.1019029263157893,tt1261945,Drama,b4
416,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,128050874,2.3479039368421053,tt0814255,Adventure,b4
416,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,128050874,2.3479039368421053,tt0814255,Family,b4
416,17,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,128050874,2.3479039368421053,tt0814255,Fantasy,b4
417,18,2012,The Campaign,95000000,86907746,104907746,9907746,1.1042920631578947,tt1790886,Comedy,b4
418,19,2010,Unstoppable,95000000,81562942,165720921,70720921,1.744430747368421,tt0477080,Action,b4
418,19,2010,Unstoppable,95000000,81562942,165720921,70720921,1.744430747368421,tt0477080,Thriller,b4
422,23,2016,Ben-Hur,95000000,26410477,91669648,-3330352,0.9649436631578947,tt2638144,Action,b4
422,23,2016,Ben-Hur,95000000,26410477,91669648,-3330352,0.9649436631578947,tt2638144,Adventure,b4
422,23,2016,Ben-Hur,95000000,26410477,91669648,-3330352,0.9649436631578947,tt2638144,Drama,b4
423,24,2015,Seventh Son,95000000,17725785,108874967,13874967,1.1460522842105263,tt1121096,Action,b4
423,24,2015,Seventh Son,95000000,17725785,108874967,13874967,1.1460522842105263,tt1121096,Adventure,b4
423,24,2015,Seventh Son,95000000,17725785,108874967,13874967,1.1460522842105263,tt1121096,Fantasy,b4
428,29,2015,Kingsman: The Secret Service,94000000,128261724,404561724,310561724,4.303848127659575,tt2802144,Action,b4
428,29,2015,Kingsman: The Secret Service,94000000,128261724,404561724,310561724,4.303848127659575,tt2802144,Adventure,b4
428,29,2015,Kingsman: The Secret Service,94000000,128261724,404561724,310561724,4.303848127659575,tt2802144,Comedy,b4
430,31,2011,Rise of the Planet of the Apes,93000000,176760185,470986200,377986200,5.064367741935484,tt1318514,Action,b4
430,31,2011,Rise of the Planet of the Apes,93000000,176760185,470986200,377986200,5.064367741935484,tt1318514,Drama,b4
430,31,2011,Rise of the Planet of the Apes,93000000,176760185,470986200,377986200,5.064367741935484,tt1318514,Sci-Fi,b4
433,34,2013,A Good Day to Die Hard,92000000,67349198,304249198,212249198,3.3070565,tt1606378,Action,b4
433,34,2013,A Good Day to Die Hard,92000000,67349198,304249198,212249198,3.3070565,tt1606378,Thriller,b4
436,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,96861183,2.0644086043956045,tt0359950,Adventure,b4
436,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,96861183,2.0644086043956045,tt0359950,Comedy,b4
436,37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,96861183,2.0644086043956045,tt0359950,Drama,b4
437,38,2017,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,874496193,10.716624366666666,tt2283362,Action,b4
437,38,2017,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,874496193,10.716624366666666,tt2283362,Adventure,b4
437,38,2017,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,874496193,10.716624366666666,tt2283362,Comedy,b4
441,42,2009,Sherlock Holmes,90000000,209028679,498438212,408438212,5.538202355555556,tt2304901,Adventure,b4
444,45,2000,What Lies Beneath,90000000,155464351,288693989,198693989,3.207710988888889,tt9111170,Drama,b4
444,45,2000,What Lies Beneath,90000000,155464351,288693989,198693989,3.207710988888889,tt9111170,Thriller,b4
445,46,2011,Rio,90000000,143619809,487519809,397519809,5.416886766666667,tt1436562,Adventure,b4
445,46,2011,Rio,90000000,143619809,487519809,397519809,5.416886766666667,tt1436562,Animation,b4
445,46,2011,Rio,90000000,143619809,487519809,397519809,5.416886766666667,tt1436562,Comedy,b4
447,48,2000,Charlie's Angels,90000000,125305545,259736090,169736090,2.8859565555555555,tt5033998,Action,b4
447,48,2000,Charlie's Angels,90000000,125305545,259736090,169736090,2.8859565555555555,tt5033998,Adventure,b4
447,48,2000,Charlie's Angels,90000000,125305545,259736090,169736090,2.8859565555555555,tt5033998,Comedy,b4
448,49,1998,Mulan,90000000,120620254,303500000,213500000,3.3722222222222222,tt4566758,Adventure,b4
448,49,1998,Mulan,90000000,120620254,303500000,213500000,3.3722222222222222,tt4566758,Drama,b4
448,49,1998,Mulan,90000000,120620254,303500000,213500000,3.3722222222222222,tt4566758,Family,b4
450,51,2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970,149373970,2.6597107777777778,tt1568346,Crime,b4
450,51,2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970,149373970,2.6597107777777778,tt1568346,Drama,b4
454,55,2016,The Magnificent Seven,90000000,93432655,162525156,72525156,1.8058350666666667,tt2404435,Action,b4
454,55,2016,The Magnificent Seven,90000000,93432655,162525156,72525156,1.8058350666666667,tt2404435,Adventure,b4
455,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,159517956,2.772421733333333,tt2974918,Adventure,b4
455,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,159517956,2.772421733333333,tt2974918,Animation,b4
455,56,2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,159517956,2.772421733333333,tt2974918,Comedy,b4
458,59,2015,Pixels,90000000,78765986,244041804,154041804,2.7115756,tt1664775,Action,b4
458,59,2015,Pixels,90000000,78765986,244041804,154041804,2.7115756,tt1664775,Comedy,b4
462,63,2005,The Interpreter,90000000,72708161,162753837,72753837,1.8083759666666666,tt7368554,Comedy,b4
462,63,2005,The Interpreter,90000000,72708161,162753837,72753837,1.8083759666666666,tt7368554,Drama,b4
463,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,110859554,2.231772822222222,tt1854564,Adventure,b4
463,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,110859554,2.231772822222222,tt1854564,Family,b4
463,64,2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,110859554,2.231772822222222,tt1854564,Fantasy,b4
465,66,2016,Now You See Me 2,90000000,65075540,328325007,238325007,3.648055633333333,tt3110958,Action,b4
465,66,2016,Now You See Me 2,90000000,65075540,328325007,238325007,3.648055633333333,tt3110958,Adventure,b4
465,66,2016,Now You See Me 2,90000000,65075540,328325007,238325007,3.648055633333333,tt3110958,Comedy,b4
467,68,1997,The Saint,90000000,61363304,169400000,79400000,1.8822222222222222,tt5846676,Drama,b4
469,70,2018,Tomb Raider,90000000,58250803,273477501,183477501,3.0386389,tt1365519,Action,b4
469,70,2018,Tomb Raider,90000000,58250803,273477501,183477501,3.0386389,tt1365519,Adventure,b4
469,70,2018,Tomb Raider,90000000,58250803,273477501,183477501,3.0386389,tt1365519,Fantasy,b4
472,73,1997,Volcano,90000000,47546796,120100000,30100000,1.3344444444444445,tt1695831,Drama,b4
475,76,2011,Conan the Barbarian,90000000,21295021,63356133,-26643867,0.7039570333333334,tt0816462,Action,b4
475,76,2011,Conan the Barbarian,90000000,21295021,63356133,-26643867,0.7039570333333334,tt0816462,Adventure,b4
475,76,2011,Conan the Barbarian,90000000,21295021,63356133,-26643867,0.7039570333333334,tt0816462,Fantasy,b4
476,77,2011,The Three Musketeers,90000000,20377913,139877913,49877913,1.5541990333333333,tt1509767,Action,b4
476,77,2011,The Three Musketeers,90000000,20377913,139877913,49877913,1.5541990333333333,tt1509767,Adventure,b4
477,78,2017,The Promise,90000000,8224288,10551417,-79448583,0.11723796666666667,tt10013288,Drama,b4
478,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69533984,0.22740017777777777,tt1041804,Action,b4
478,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69533984,0.22740017777777777,tt1041804,Family,b4
478,79,2010,The Nutcracker in 3D,90000000,195459,20466016,-69533984,0.22740017777777777,tt1041804,Fantasy,b4
479,80,2017,Bright,90000000,0,0,-90000000,0.0,tt5519340,Action,b4
479,80,2017,Bright,90000000,0,0,-90000000,0.0,tt5519340,Crime,b4
479,80,2017,Bright,90000000,0,0,-90000000,0.0,tt5519340,Fantasy,b4
483,84,2018,The Predator,88000000,51024708,159487563,71487563,1.8123586704545454,tt3829266,Action,b4
483,84,2018,The Predator,88000000,51024708,159487563,71487563,1.8123586704545454,tt3829266,Adventure,b4
483,84,2018,The Predator,88000000,51024708,159487563,71487563,1.8123586704545454,tt3829266,Sci-Fi,b4
484,85,2005,Fantastic Four,87500000,154696080,333132750,245632750,3.8072314285714284,tt1502712,Action,b4
484,85,2005,Fantastic Four,87500000,154696080,333132750,245632750,3.8072314285714284,tt1502712,Adventure,b4
484,85,2005,Fantastic Four,87500000,154696080,333132750,245632750,3.8072314285714284,tt1502712,Drama,b4
487,88,2000,Cast Away,85000000,233632142,427230516,342230516,5.026241364705882,tt6473952,Adventure,b4
487,88,2000,Cast Away,85000000,233632142,427230516,342230516,5.026241364705882,tt6473952,Drama,b4
494,95,2014,Divergent,85000000,150947895,276014965,191014965,3.247234882352941,tt1840309,Action,b4
494,95,2014,Divergent,85000000,150947895,276014965,191014965,3.247234882352941,tt1840309,Adventure,b4
495,96,2012,Hotel Transylvania,85000000,148313048,378505812,293505812,4.453009552941176,tt0837562,Animation,b4
495,96,2012,Hotel Transylvania,85000000,148313048,378505812,293505812,4.453009552941176,tt0837562,Comedy,b4
495,96,2012,Hotel Transylvania,85000000,148313048,378505812,293505812,4.453009552941176,tt0837562,Family,b4
496,97,2019,Shazam!,85000000,139606856,362899733,277899733,4.2694086235294115,tt0448115,Action,b4
496,97,2019,Shazam!,85000000,139606856,362899733,277899733,4.2694086235294115,tt0448115,Adventure,b4
496,97,2019,Shazam!,85000000,139606856,362899733,277899733,4.2694086235294115,tt0448115,Comedy,b4
